dot_values,colour_values,participant
,Yellow,179
9.0,LightPink,179
2.0,Brown,179
4.0,Blue,179
5.0,Red,179
7.0,Green,179
3.0,Purple,179
9.0,Orange,179
2.0,DarkGray,179
4.0,Blue,179
5.0,Red,179
7.0,Green,179
3.0,Purple,179
9.0,Orange,179
2.0,DarkGray,179
4.0,Yellow,179
1.0,LightPink,179
8.0,Brown,179
6.0,Purple,179
5.0,Orange,179
7.0,DarkGray,179
3.0,Blue,179
9.0,Red,179
2.0,Green,179
4.0,Purple,179
1.0,Orange,179
8.0,DarkGray,179
6.0,Yellow,179
5.0,LightPink,179
7.0,Brown,179
3.0,Blue,179
1.0,Red,179
,,179
8.0,Green,179
6.0,Purple,179
9.0,Orange,179
2.0,DarkGray,179
4.0,Blue,179
1.0,Red,179
8.0,Green,179
6.0,Purple,179
9.0,Orange,179
2.0,DarkGray,179
4.0,Yellow,179
5.0,LightPink,179
7.0,Brown,179
3.0,Blue,179
9.0,Red,179
2.0,Green,179
4.0,Purple,179
5.0,Orange,179
7.0,DarkGray,179
3.0,Yellow,179
1.0,LightPink,179
,,179
8.0,Brown,179
6.0,Blue,179
9.0,Red,179
2.0,Green,179
4.0,Purple,179
1.0,Orange,179
,,179
8.0,DarkGray,179
6.0,Yellow,179
9.0,LightPink,179
2.0,Brown,179
4.0,Blue,179
1.0,Red,179
8.0,Green,179
,,179
6.0,Purple,179
5.0,Orange,179
7.0,DarkGray,179
3.0,Yellow,179
9.0,LightPink,179
2.0,Brown,179
4.0,Blue,179
1.0,Red,179
8.0,Green,179
6.0,Purple,179
5.0,Orange,179
7.0,DarkGray,179
3.0,Yellow,179
9.0,LightPink,179
2.0,Brown,179
4.0,Blue,179
1.0,Red,179
8.0,Green,179
6.0,Yellow,179
9.0,LightPink,179
2.0,Brown,179
4.0,Blue,179
1.0,Red,179
8.0,Green,179
6.0,Yellow,179
5.0,LightPink,179
7.0,Brown,179
3.0,Purple,179
9.0,Orange,179
2.0,DarkGray,179
,,179
4.0,Yellow,179
5.0,LightPink,179
7.0,Brown,179
3.0,Blue,179
1.0,Red,179
8.0,Green,179
6.0,Yellow,179
5.0,LightPink,179
7.0,Brown,179
3.0,Blue,179
9.0,Red,179
2.0,Green,179
4.0,Yellow,179
5.0,LightPink,179
7.0,Brown,179
,,179
3.0,Blue,179
9.0,Red,179
2.0,Green,179
4.0,Yellow,179
5.0,LightPink,179
7.0,Brown,179
3.0,Purple,179
9.0,Orange,179
2.0,DarkGray,179
4.0,Yellow,179
5.0,LightPink,179
7.0,Brown,179
3.0,Purple,179
1.0,Orange,179
8.0,DarkGray,179
6.0,Yellow,179
5.0,LightPink,179
7.0,Brown,179
3.0,Purple,179
9.0,Orange,179
2.0,DarkGray,179
4.0,Blue,179
5.0,Red,179
7.0,Green,179
,,179
3.0,Yellow,179
1.0,LightPink,179
,,179
8.0,Brown,179
6.0,Blue,179
9.0,Red,179
2.0,Green,179
4.0,Yellow,179
1.0,LightPink,179
8.0,Brown,179
,,179
6.0,Purple,179
9.0,Orange,179
2.0,DarkGray,179
4.0,Blue,179
1.0,Red,179
8.0,Green,179
6.0,Purple,179
5.0,Orange,179
7.0,DarkGray,179
3.0,Blue,179
9.0,Red,179
2.0,Green,179
,,179
4.0,Purple,179
5.0,Orange,179
7.0,DarkGray,179
3.0,Blue,179
9.0,Red,179
2.0,Green,179
4.0,Yellow,179
1.0,LightPink,179
8.0,Brown,179
6.0,Blue,179
5.0,Red,179
7.0,Green,179
3.0,Purple,179
1.0,Orange,179
8.0,DarkGray,179
,,179
6.0,Blue,179
9.0,Red,179
2.0,Green,179
4.0,Yellow,179
1.0,LightPink,179
8.0,Brown,179
