dot_values,colour_values,participant
,Blue,118
9.0,Red,118
2.0,Green,118
,,118
4.0,Purple,118
1.0,Orange,118
,,118
8.0,DarkGray,118
6.0,Yellow,118
9.0,LightPink,118
2.0,Brown,118
4.0,Purple,118
,,118
1.0,Orange,118
8.0,DarkGray,118
6.0,Yellow,118
5.0,LightPink,118
7.0,Brown,118
3.0,Purple,118
,,118
9.0,Orange,118
2.0,DarkGray,118
4.0,Yellow,118
5.0,LightPink,118
,,118
7.0,Brown,118
3.0,Blue,118
1.0,Red,118
8.0,Green,118
6.0,Yellow,118
9.0,LightPink,118
2.0,Brown,118
4.0,Purple,118
5.0,Orange,118
7.0,DarkGray,118
3.0,Blue,118
9.0,Red,118
2.0,Green,118
4.0,Purple,118
5.0,Orange,118
7.0,DarkGray,118
3.0,Blue,118
1.0,Red,118
8.0,Green,118
6.0,Purple,118
,,118
5.0,Orange,118
7.0,DarkGray,118
3.0,Yellow,118
1.0,LightPink,118
8.0,Brown,118
,,118
6.0,Blue,118
9.0,Red,118
2.0,Green,118
4.0,Yellow,118
5.0,LightPink,118
7.0,Brown,118
3.0,Blue,118
,,118
9.0,Red,118
2.0,Green,118
,,118
4.0,Yellow,118
5.0,LightPink,118
7.0,Brown,118
3.0,Blue,118
,,118
1.0,Red,118
,,118
8.0,Green,118
6.0,Purple,118
9.0,Orange,118
2.0,DarkGray,118
4.0,Blue,118
1.0,Red,118
8.0,Green,118
6.0,Purple,118
9.0,Orange,118
2.0,DarkGray,118
4.0,Yellow,118
5.0,LightPink,118
7.0,Brown,118
3.0,Blue,118
1.0,Red,118
8.0,Green,118
6.0,Yellow,118
5.0,LightPink,118
7.0,Brown,118
3.0,Purple,118
1.0,Orange,118
8.0,DarkGray,118
6.0,Blue,118
9.0,Red,118
2.0,Green,118
4.0,Purple,118
5.0,Orange,118
7.0,DarkGray,118
3.0,Yellow,118
1.0,LightPink,118
8.0,Brown,118
6.0,Purple,118
9.0,Orange,118
2.0,DarkGray,118
4.0,Blue,118
5.0,Red,118
7.0,Green,118
3.0,Yellow,118
1.0,LightPink,118
8.0,Brown,118
6.0,Blue,118
,,118
9.0,Red,118
2.0,Green,118
4.0,Yellow,118
5.0,LightPink,118
7.0,Brown,118
3.0,Blue,118
9.0,Red,118
2.0,Green,118
4.0,Purple,118
1.0,Orange,118
8.0,DarkGray,118
6.0,Yellow,118
5.0,LightPink,118
7.0,Brown,118
3.0,Blue,118
1.0,Red,118
8.0,Green,118
6.0,Purple,118
5.0,Orange,118
7.0,DarkGray,118
3.0,Yellow,118
,,118
9.0,LightPink,118
2.0,Brown,118
4.0,Purple,118
1.0,Orange,118
8.0,DarkGray,118
6.0,Yellow,118
9.0,LightPink,118
2.0,Brown,118
,,118
4.0,Blue,118
,,118
1.0,Red,118
8.0,Green,118
6.0,Yellow,118
9.0,LightPink,118
2.0,Brown,118
4.0,Purple,118
1.0,Orange,118
8.0,DarkGray,118
6.0,Yellow,118
9.0,LightPink,118
2.0,Brown,118
4.0,Blue,118
5.0,Red,118
,,118
7.0,Green,118
3.0,Yellow,118
9.0,LightPink,118
,,118
2.0,Brown,118
4.0,Purple,118
1.0,Orange,118
8.0,DarkGray,118
6.0,Yellow,118
5.0,LightPink,118
7.0,Brown,118
3.0,Purple,118
9.0,Orange,118
2.0,DarkGray,118
4.0,Yellow,118
5.0,LightPink,118
7.0,Brown,118
3.0,Purple,118
9.0,Orange,118
2.0,DarkGray,118
4.0,Blue,118
1.0,Red,118
8.0,Green,118
,,118
6.0,Yellow,118
9.0,LightPink,118
,,118
2.0,Brown,118
4.0,Purple,118
5.0,Orange,118
,,118
7.0,DarkGray,118
3.0,Yellow,118
9.0,LightPink,118
2.0,Brown,118
4.0,Blue,118
,,118
5.0,Red,118
7.0,Green,118
3.0,Yellow,118
,,118
9.0,LightPink,118
2.0,Brown,118
4.0,Blue,118
1.0,Red,118
8.0,Green,118
6.0,Yellow,118
9.0,LightPink,118
2.0,Brown,118
4.0,Purple,118
,,118
1.0,Orange,118
8.0,DarkGray,118
