dot_values,colour_values,participant
,Yellow,164
,,164
1.0,LightPink,164
8.0,Brown,164
6.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
,,164
4.0,Yellow,164
5.0,LightPink,164
7.0,Brown,164
3.0,Blue,164
9.0,Red,164
2.0,Green,164
4.0,Purple,164
5.0,Orange,164
7.0,DarkGray,164
3.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Purple,164
5.0,Orange,164
7.0,DarkGray,164
3.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Yellow,164
1.0,LightPink,164
8.0,Brown,164
6.0,Purple,164
5.0,Orange,164
,,164
7.0,DarkGray,164
,,164
3.0,Yellow,164
1.0,LightPink,164
8.0,Brown,164
,,164
6.0,Purple,164
,,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Purple,164
9.0,Orange,164
,,164
2.0,DarkGray,164
4.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Yellow,164
1.0,LightPink,164
8.0,Brown,164
,,164
6.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Blue,164
5.0,Red,164
,,164
7.0,Green,164
3.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Yellow,164
5.0,LightPink,164
7.0,Brown,164
3.0,Blue,164
9.0,Red,164
2.0,Green,164
4.0,Purple,164
,,164
5.0,Orange,164
,,164
7.0,DarkGray,164
3.0,Blue,164
9.0,Red,164
2.0,Green,164
,,164
4.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Yellow,164
5.0,LightPink,164
7.0,Brown,164
3.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Yellow,164
1.0,LightPink,164
8.0,Brown,164
6.0,Blue,164
9.0,Red,164
,,164
2.0,Green,164
4.0,Yellow,164
5.0,LightPink,164
7.0,Brown,164
3.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
,,164
4.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Blue,164
,,164
5.0,Red,164
7.0,Green,164
3.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Blue,164
9.0,Red,164
2.0,Green,164
4.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Blue,164
9.0,Red,164
2.0,Green,164
4.0,Purple,164
5.0,Orange,164
,,164
7.0,DarkGray,164
3.0,Blue,164
,,164
9.0,Red,164
2.0,Green,164
4.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
,,164
4.0,Yellow,164
1.0,LightPink,164
8.0,Brown,164
6.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Purple,164
5.0,Orange,164
7.0,DarkGray,164
3.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Blue,164
5.0,Red,164
7.0,Green,164
,,164
3.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Yellow,164
5.0,LightPink,164
7.0,Brown,164
3.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Yellow,164
5.0,LightPink,164
,,164
7.0,Brown,164
3.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Yellow,164
5.0,LightPink,164
7.0,Brown,164
3.0,Purple,164
1.0,Orange,164
,,164
8.0,DarkGray,164
6.0,Blue,164
9.0,Red,164
2.0,Green,164
4.0,Yellow,164
1.0,LightPink,164
8.0,Brown,164
,,164
6.0,Purple,164
,,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Yellow,164
5.0,LightPink,164
7.0,Brown,164
3.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Yellow,164
1.0,LightPink,164
8.0,Brown,164
6.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Yellow,164
5.0,LightPink,164
7.0,Brown,164
,,164
3.0,Blue,164
9.0,Red,164
2.0,Green,164
4.0,Yellow,164
5.0,LightPink,164
7.0,Brown,164
,,164
3.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Yellow,164
1.0,LightPink,164
8.0,Brown,164
6.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Purple,164
,,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Blue,164
9.0,Red,164
2.0,Green,164
4.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Blue,164
,,164
5.0,Red,164
7.0,Green,164
3.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Purple,164
5.0,Orange,164
7.0,DarkGray,164
3.0,Yellow,164
1.0,LightPink,164
8.0,Brown,164
6.0,Purple,164
5.0,Orange,164
7.0,DarkGray,164
3.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Purple,164
1.0,Orange,164
8.0,DarkGray,164
6.0,Yellow,164
9.0,LightPink,164
,,164
2.0,Brown,164
4.0,Blue,164
1.0,Red,164
,,164
8.0,Green,164
,,164
6.0,Yellow,164
9.0,LightPink,164
,,164
2.0,Brown,164
4.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Yellow,164
1.0,LightPink,164
8.0,Brown,164
6.0,Purple,164
5.0,Orange,164
7.0,DarkGray,164
,,164
3.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Yellow,164
9.0,LightPink,164
2.0,Brown,164
4.0,Blue,164
5.0,Red,164
7.0,Green,164
3.0,Purple,164
9.0,Orange,164
2.0,DarkGray,164
4.0,Blue,164
1.0,Red,164
8.0,Green,164
6.0,Yellow,164
,,164
9.0,LightPink,164
2.0,Brown,164
4.0,Purple,164
,,164
5.0,Orange,164
