dot_values,colour_values,participant
,Purple,169
1.0,Orange,169
8.0,DarkGray,169
6.0,Blue,169
,,169
5.0,Red,169
7.0,Green,169
,,169
3.0,Yellow,169
9.0,LightPink,169
2.0,Brown,169
4.0,Purple,169
5.0,Orange,169
,,169
7.0,DarkGray,169
3.0,Yellow,169
1.0,LightPink,169
8.0,Brown,169
6.0,Purple,169
5.0,Orange,169
7.0,DarkGray,169
3.0,Blue,169
9.0,Red,169
2.0,Green,169
4.0,Purple,169
1.0,Orange,169
8.0,DarkGray,169
,,169
6.0,Blue,169
9.0,Red,169
2.0,Green,169
4.0,Yellow,169
5.0,LightPink,169
7.0,Brown,169
,,169
3.0,Blue,169
9.0,Red,169
2.0,Green,169
4.0,Purple,169
5.0,Orange,169
7.0,DarkGray,169
3.0,Blue,169
,,169
9.0,Red,169
2.0,Green,169
4.0,Purple,169
1.0,Orange,169
8.0,DarkGray,169
6.0,Yellow,169
9.0,LightPink,169
2.0,Brown,169
4.0,Blue,169
5.0,Red,169
7.0,Green,169
3.0,Purple,169
9.0,Orange,169
2.0,DarkGray,169
4.0,Yellow,169
1.0,LightPink,169
8.0,Brown,169
6.0,Blue,169
9.0,Red,169
2.0,Green,169
4.0,Yellow,169
1.0,LightPink,169
8.0,Brown,169
6.0,Purple,169
9.0,Orange,169
,,169
2.0,DarkGray,169
4.0,Blue,169
5.0,Red,169
7.0,Green,169
,,169
3.0,Purple,169
9.0,Orange,169
2.0,DarkGray,169
4.0,Yellow,169
1.0,LightPink,169
8.0,Brown,169
6.0,Blue,169
9.0,Red,169
2.0,Green,169
4.0,Purple,169
1.0,Orange,169
8.0,DarkGray,169
6.0,Blue,169
5.0,Red,169
7.0,Green,169
3.0,Yellow,169
9.0,LightPink,169
2.0,Brown,169
4.0,Blue,169
5.0,Red,169
7.0,Green,169
3.0,Yellow,169
1.0,LightPink,169
8.0,Brown,169
6.0,Blue,169
5.0,Red,169
7.0,Green,169
3.0,Yellow,169
1.0,LightPink,169
8.0,Brown,169
6.0,Purple,169
5.0,Orange,169
7.0,DarkGray,169
3.0,Yellow,169
1.0,LightPink,169
8.0,Brown,169
6.0,Purple,169
9.0,Orange,169
2.0,DarkGray,169
4.0,Yellow,169
5.0,LightPink,169
7.0,Brown,169
3.0,Blue,169
1.0,Red,169
8.0,Green,169
6.0,Yellow,169
5.0,LightPink,169
7.0,Brown,169
3.0,Purple,169
1.0,Orange,169
8.0,DarkGray,169
6.0,Blue,169
5.0,Red,169
7.0,Green,169
3.0,Yellow,169
1.0,LightPink,169
8.0,Brown,169
6.0,Blue,169
9.0,Red,169
2.0,Green,169
,,169
4.0,Purple,169
1.0,Orange,169
8.0,DarkGray,169
6.0,Blue,169
9.0,Red,169
2.0,Green,169
4.0,Purple,169
5.0,Orange,169
