dot_values,colour_values,participant
,Yellow,126
9.0,LightPink,126
2.0,Brown,126
4.0,Purple,126
5.0,Orange,126
7.0,DarkGray,126
3.0,Yellow,126
9.0,LightPink,126
2.0,Brown,126
4.0,Purple,126
5.0,Orange,126
7.0,DarkGray,126
3.0,Blue,126
1.0,Red,126
8.0,Green,126
6.0,Purple,126
9.0,Orange,126
2.0,DarkGray,126
4.0,Yellow,126
1.0,LightPink,126
8.0,Brown,126
6.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Purple,126
9.0,Orange,126
2.0,DarkGray,126
4.0,Yellow,126
5.0,LightPink,126
7.0,Brown,126
3.0,Blue,126
9.0,Red,126
2.0,Green,126
4.0,Yellow,126
5.0,LightPink,126
7.0,Brown,126
3.0,Purple,126
9.0,Orange,126
2.0,DarkGray,126
4.0,Yellow,126
1.0,LightPink,126
8.0,Brown,126
6.0,Purple,126
,,126
9.0,Orange,126
2.0,DarkGray,126
,,126
4.0,Yellow,126
1.0,LightPink,126
8.0,Brown,126
6.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Yellow,126
1.0,LightPink,126
8.0,Brown,126
6.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Purple,126
1.0,Orange,126
,,126
8.0,DarkGray,126
6.0,Blue,126
9.0,Red,126
2.0,Green,126
4.0,Yellow,126
1.0,LightPink,126
8.0,Brown,126
6.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Yellow,126
1.0,LightPink,126
8.0,Brown,126
6.0,Purple,126
9.0,Orange,126
2.0,DarkGray,126
4.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Purple,126
9.0,Orange,126
2.0,DarkGray,126
4.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Yellow,126
9.0,LightPink,126
2.0,Brown,126
4.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Yellow,126
1.0,LightPink,126
,,126
8.0,Brown,126
6.0,Purple,126
5.0,Orange,126
7.0,DarkGray,126
3.0,Yellow,126
1.0,LightPink,126
8.0,Brown,126
6.0,Blue,126
9.0,Red,126
2.0,Green,126
,,126
4.0,Purple,126
5.0,Orange,126
7.0,DarkGray,126
,,126
3.0,Blue,126
9.0,Red,126
2.0,Green,126
4.0,Purple,126
1.0,Orange,126
8.0,DarkGray,126
6.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Yellow,126
9.0,LightPink,126
,,126
2.0,Brown,126
4.0,Purple,126
5.0,Orange,126
7.0,DarkGray,126
3.0,Blue,126
1.0,Red,126
8.0,Green,126
6.0,Yellow,126
5.0,LightPink,126
7.0,Brown,126
3.0,Blue,126
1.0,Red,126
8.0,Green,126
6.0,Purple,126
5.0,Orange,126
7.0,DarkGray,126
3.0,Blue,126
,,126
1.0,Red,126
8.0,Green,126
6.0,Purple,126
5.0,Orange,126
7.0,DarkGray,126
3.0,Yellow,126
1.0,LightPink,126
8.0,Brown,126
6.0,Purple,126
9.0,Orange,126
2.0,DarkGray,126
4.0,Yellow,126
,,126
1.0,LightPink,126
8.0,Brown,126
6.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Purple,126
1.0,Orange,126
8.0,DarkGray,126
6.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Yellow,126
1.0,LightPink,126
8.0,Brown,126
6.0,Blue,126
5.0,Red,126
7.0,Green,126
3.0,Yellow,126
1.0,LightPink,126
8.0,Brown,126
6.0,Blue,126
9.0,Red,126
2.0,Green,126
4.0,Purple,126
1.0,Orange,126
8.0,DarkGray,126
6.0,Blue,126
9.0,Red,126
2.0,Green,126
,,126
4.0,Purple,126
1.0,Orange,126
8.0,DarkGray,126
6.0,Yellow,126
5.0,LightPink,126
7.0,Brown,126
