dot_values,colour_values,participant
,Purple,198
5.0,Orange,198
7.0,DarkGray,198
3.0,Blue,198
,,198
9.0,Red,198
2.0,Green,198
4.0,Yellow,198
1.0,LightPink,198
,,198
8.0,Brown,198
6.0,Purple,198
5.0,Orange,198
7.0,DarkGray,198
3.0,Yellow,198
9.0,LightPink,198
,,198
2.0,Brown,198
4.0,Purple,198
5.0,Orange,198
7.0,DarkGray,198
3.0,Yellow,198
1.0,LightPink,198
8.0,Brown,198
6.0,Blue,198
5.0,Red,198
7.0,Green,198
3.0,Yellow,198
1.0,LightPink,198
8.0,Brown,198
6.0,Purple,198
5.0,Orange,198
,,198
7.0,DarkGray,198
3.0,Yellow,198
9.0,LightPink,198
2.0,Brown,198
4.0,Purple,198
5.0,Orange,198
7.0,DarkGray,198
3.0,Yellow,198
1.0,LightPink,198
8.0,Brown,198
,,198
6.0,Purple,198
9.0,Orange,198
2.0,DarkGray,198
4.0,Yellow,198
1.0,LightPink,198
8.0,Brown,198
6.0,Purple,198
9.0,Orange,198
2.0,DarkGray,198
4.0,Yellow,198
5.0,LightPink,198
7.0,Brown,198
3.0,Blue,198
1.0,Red,198
8.0,Green,198
6.0,Purple,198
,,198
9.0,Orange,198
2.0,DarkGray,198
4.0,Blue,198
5.0,Red,198
7.0,Green,198
,,198
3.0,Yellow,198
1.0,LightPink,198
8.0,Brown,198
6.0,Blue,198
5.0,Red,198
7.0,Green,198
3.0,Yellow,198
1.0,LightPink,198
8.0,Brown,198
6.0,Blue,198
9.0,Red,198
2.0,Green,198
4.0,Purple,198
5.0,Orange,198
7.0,DarkGray,198
3.0,Yellow,198
,,198
1.0,LightPink,198
8.0,Brown,198
6.0,Blue,198
,,198
9.0,Red,198
2.0,Green,198
4.0,Purple,198
1.0,Orange,198
8.0,DarkGray,198
6.0,Blue,198
5.0,Red,198
,,198
7.0,Green,198
3.0,Yellow,198
9.0,LightPink,198
2.0,Brown,198
,,198
4.0,Purple,198
1.0,Orange,198
,,198
8.0,DarkGray,198
6.0,Blue,198
9.0,Red,198
2.0,Green,198
4.0,Yellow,198
1.0,LightPink,198
8.0,Brown,198
6.0,Purple,198
5.0,Orange,198
7.0,DarkGray,198
3.0,Yellow,198
9.0,LightPink,198
2.0,Brown,198
4.0,Blue,198
1.0,Red,198
8.0,Green,198
6.0,Yellow,198
9.0,LightPink,198
,,198
2.0,Brown,198
4.0,Purple,198
5.0,Orange,198
7.0,DarkGray,198
3.0,Blue,198
9.0,Red,198
2.0,Green,198
4.0,Yellow,198
1.0,LightPink,198
8.0,Brown,198
6.0,Blue,198
5.0,Red,198
7.0,Green,198
3.0,Purple,198
1.0,Orange,198
8.0,DarkGray,198
6.0,Yellow,198
9.0,LightPink,198
2.0,Brown,198
4.0,Blue,198
1.0,Red,198
8.0,Green,198
6.0,Purple,198
9.0,Orange,198
2.0,DarkGray,198
4.0,Blue,198
5.0,Red,198
7.0,Green,198
,,198
3.0,Yellow,198
9.0,LightPink,198
2.0,Brown,198
4.0,Blue,198
5.0,Red,198
7.0,Green,198
3.0,Purple,198
9.0,Orange,198
2.0,DarkGray,198
,,198
4.0,Yellow,198
5.0,LightPink,198
7.0,Brown,198
3.0,Purple,198
9.0,Orange,198
2.0,DarkGray,198
4.0,Yellow,198
1.0,LightPink,198
8.0,Brown,198
6.0,Blue,198
9.0,Red,198
2.0,Green,198
