dot_values,colour_values,participant
,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Yellow,191
1.0,LightPink,191
8.0,Brown,191
6.0,Blue,191
5.0,Red,191
,,191
7.0,Green,191
3.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Blue,191
9.0,Red,191
2.0,Green,191
4.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Purple,191
5.0,Orange,191
7.0,DarkGray,191
3.0,Yellow,191
,,191
1.0,LightPink,191
8.0,Brown,191
6.0,Blue,191
9.0,Red,191
,,191
2.0,Green,191
4.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Blue,191
1.0,Red,191
8.0,Green,191
,,191
6.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Yellow,191
1.0,LightPink,191
8.0,Brown,191
6.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Yellow,191
,,191
5.0,LightPink,191
7.0,Brown,191
3.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Purple,191
1.0,Orange,191
,,191
8.0,DarkGray,191
6.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Purple,191
1.0,Orange,191
,,191
8.0,DarkGray,191
6.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Blue,191
9.0,Red,191
2.0,Green,191
4.0,Purple,191
5.0,Orange,191
,,191
7.0,DarkGray,191
3.0,Yellow,191
1.0,LightPink,191
8.0,Brown,191
6.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Purple,191
5.0,Orange,191
7.0,DarkGray,191
3.0,Yellow,191
1.0,LightPink,191
8.0,Brown,191
6.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Purple,191
5.0,Orange,191
7.0,DarkGray,191
,,191
3.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Purple,191
5.0,Orange,191
7.0,DarkGray,191
3.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Yellow,191
,,191
5.0,LightPink,191
7.0,Brown,191
3.0,Blue,191
9.0,Red,191
2.0,Green,191
4.0,Purple,191
,,191
5.0,Orange,191
7.0,DarkGray,191
3.0,Yellow,191
1.0,LightPink,191
8.0,Brown,191
6.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Blue,191
5.0,Red,191
,,191
7.0,Green,191
3.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Blue,191
9.0,Red,191
2.0,Green,191
4.0,Purple,191
5.0,Orange,191
7.0,DarkGray,191
3.0,Yellow,191
1.0,LightPink,191
8.0,Brown,191
6.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Blue,191
,,191
1.0,Red,191
8.0,Green,191
,,191
6.0,Yellow,191
,,191
9.0,LightPink,191
,,191
2.0,Brown,191
4.0,Blue,191
,,191
5.0,Red,191
7.0,Green,191
3.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Yellow,191
1.0,LightPink,191
8.0,Brown,191
6.0,Purple,191
9.0,Orange,191
,,191
2.0,DarkGray,191
4.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Blue,191
9.0,Red,191
2.0,Green,191
4.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Yellow,191
1.0,LightPink,191
8.0,Brown,191
6.0,Purple,191
,,191
5.0,Orange,191
7.0,DarkGray,191
3.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Blue,191
9.0,Red,191
2.0,Green,191
4.0,Yellow,191
1.0,LightPink,191
8.0,Brown,191
6.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Blue,191
,,191
5.0,Red,191
7.0,Green,191
3.0,Yellow,191
1.0,LightPink,191
8.0,Brown,191
6.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Purple,191
5.0,Orange,191
7.0,DarkGray,191
3.0,Blue,191
9.0,Red,191
,,191
2.0,Green,191
4.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Blue,191
9.0,Red,191
2.0,Green,191
4.0,Purple,191
5.0,Orange,191
7.0,DarkGray,191
3.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Purple,191
5.0,Orange,191
7.0,DarkGray,191
3.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Yellow,191
5.0,LightPink,191
7.0,Brown,191
3.0,Purple,191
9.0,Orange,191
,,191
2.0,DarkGray,191
4.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Blue,191
5.0,Red,191
7.0,Green,191
,,191
3.0,Purple,191
1.0,Orange,191
8.0,DarkGray,191
6.0,Blue,191
9.0,Red,191
2.0,Green,191
4.0,Yellow,191
5.0,LightPink,191
,,191
7.0,Brown,191
3.0,Purple,191
9.0,Orange,191
2.0,DarkGray,191
4.0,Blue,191
5.0,Red,191
7.0,Green,191
3.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Blue,191
,,191
1.0,Red,191
8.0,Green,191
6.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Blue,191
1.0,Red,191
,,191
8.0,Green,191
6.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Blue,191
1.0,Red,191
8.0,Green,191
6.0,Yellow,191
9.0,LightPink,191
2.0,Brown,191
4.0,Blue,191
1.0,Red,191
,,191
8.0,Green,191
6.0,,191
