dot_values,colour_values,participant
,Yellow,2
9.0,LightPink,2
2.0,Brown,2
4.0,Blue,2
1.0,Red,2
8.0,Green,2
6.0,Purple,2
5.0,Orange,2
,,2
7.0,DarkGray,2
3.0,Yellow,2
9.0,LightPink,2
2.0,Brown,2
4.0,Purple,2
,,2
1.0,Orange,2
,,2
8.0,DarkGray,2
6.0,Yellow,2
,,2
5.0,LightPink,2
7.0,Brown,2
3.0,Blue,2
,,2
1.0,Red,2
8.0,Green,2
6.0,Purple,2
5.0,Orange,2
7.0,DarkGray,2
3.0,Yellow,2
1.0,LightPink,2
8.0,Brown,2
6.0,Blue,2
9.0,Red,2
,,2
2.0,Green,2
4.0,Yellow,2
5.0,LightPink,2
7.0,Brown,2
3.0,Blue,2
1.0,Red,2
8.0,Green,2
6.0,Yellow,2
5.0,LightPink,2
7.0,Brown,2
3.0,Purple,2
1.0,Orange,2
8.0,DarkGray,2
6.0,Blue,2
,,2
9.0,Red,2
2.0,Green,2
4.0,Purple,2
,,2
1.0,Orange,2
8.0,DarkGray,2
6.0,Blue,2
9.0,Red,2
2.0,Green,2
4.0,Purple,2
5.0,Orange,2
7.0,DarkGray,2
,,2
3.0,Yellow,2
,,2
9.0,LightPink,2
2.0,Brown,2
4.0,Blue,2
1.0,Red,2
8.0,Green,2
6.0,Purple,2
,,2
5.0,Orange,2
7.0,DarkGray,2
3.0,Blue,2
9.0,Red,2
2.0,Green,2
4.0,Purple,2
1.0,Orange,2
8.0,DarkGray,2
6.0,Yellow,2
9.0,LightPink,2
2.0,Brown,2
4.0,Blue,2
1.0,Red,2
8.0,Green,2
6.0,Yellow,2
5.0,LightPink,2
7.0,Brown,2
3.0,Purple,2
1.0,Orange,2
8.0,DarkGray,2
6.0,Blue,2
5.0,Red,2
7.0,Green,2
3.0,Yellow,2
9.0,LightPink,2
,,2
2.0,Brown,2
4.0,Blue,2
1.0,Red,2
8.0,Green,2
6.0,Purple,2
9.0,Orange,2
2.0,DarkGray,2
4.0,Yellow,2
1.0,LightPink,2
,,2
8.0,Brown,2
6.0,Blue,2
5.0,Red,2
7.0,Green,2
3.0,Yellow,2
9.0,LightPink,2
,,2
2.0,Brown,2
4.0,Blue,2
,,2
1.0,Red,2
8.0,Green,2
6.0,Yellow,2
9.0,LightPink,2
,,2
2.0,Brown,2
4.0,Purple,2
1.0,Orange,2
