dot_values,colour_values,participant
,Blue,186
,,186
5.0,Red,186
7.0,Green,186
3.0,Yellow,186
,,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Blue,186
,,186
1.0,Red,186
8.0,Green,186
6.0,Yellow,186
9.0,LightPink,186
,,186
2.0,Brown,186
4.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
6.0,Blue,186
,,186
9.0,Red,186
2.0,Green,186
4.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Blue,186
1.0,Red,186
8.0,Green,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Blue,186
1.0,Red,186
8.0,Green,186
6.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Yellow,186
9.0,LightPink,186
,,186
2.0,Brown,186
4.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Blue,186
9.0,Red,186
,,186
2.0,Green,186
4.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
3.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
6.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
3.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
6.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Yellow,186
,,186
9.0,LightPink,186
2.0,Brown,186
4.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
6.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Yellow,186
,,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
,,186
3.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
3.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
3.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
6.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
,,186
3.0,Yellow,186
1.0,LightPink,186
,,186
8.0,Brown,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Yellow,186
9.0,LightPink,186
2.0,Brown,186
4.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
6.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Blue,186
9.0,Red,186
,,186
2.0,Green,186
4.0,Yellow,186
1.0,LightPink,186
,,186
8.0,Brown,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
,,186
6.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Yellow,186
9.0,LightPink,186
2.0,Brown,186
4.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Blue,186
1.0,Red,186
,,186
8.0,Green,186
6.0,Yellow,186
9.0,LightPink,186
2.0,Brown,186
4.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
6.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
,,186
3.0,Blue,186
1.0,Red,186
8.0,Green,186
6.0,Yellow,186
9.0,LightPink,186
2.0,Brown,186
4.0,Blue,186
1.0,Red,186
8.0,Green,186
,,186
6.0,Yellow,186
9.0,LightPink,186
2.0,Brown,186
4.0,Blue,186
1.0,Red,186
8.0,Green,186
6.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
6.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Yellow,186
9.0,LightPink,186
2.0,Brown,186
4.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Yellow,186
1.0,LightPink,186
,,186
8.0,Brown,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Blue,186
1.0,Red,186
8.0,Green,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Blue,186
1.0,Red,186
8.0,Green,186
6.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
3.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Blue,186
1.0,Red,186
8.0,Green,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
,,186
3.0,Yellow,186
9.0,LightPink,186
2.0,Brown,186
4.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
,,186
6.0,Blue,186
5.0,Red,186
,,186
7.0,Green,186
3.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Yellow,186
,,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Blue,186
,,186
1.0,Red,186
8.0,Green,186
6.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
3.0,Blue,186
1.0,Red,186
8.0,Green,186
,,186
6.0,Yellow,186
9.0,LightPink,186
2.0,Brown,186
4.0,Blue,186
5.0,Red,186
7.0,Green,186
3.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
6.0,Blue,186
5.0,Red,186
,,186
7.0,Green,186
3.0,Yellow,186
9.0,LightPink,186
2.0,Brown,186
4.0,Purple,186
5.0,Orange,186
,,186
7.0,DarkGray,186
3.0,Blue,186
9.0,Red,186
2.0,Green,186
,,186
4.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
5.0,Orange,186
7.0,DarkGray,186
3.0,Yellow,186
1.0,LightPink,186
8.0,Brown,186
6.0,Purple,186
9.0,Orange,186
2.0,DarkGray,186
4.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
3.0,Purple,186
1.0,Orange,186
8.0,DarkGray,186
6.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
3.0,Blue,186
9.0,Red,186
2.0,Green,186
4.0,Yellow,186
5.0,LightPink,186
7.0,Brown,186
3.0,,186
