dot_values,colour_values,participant
,Yellow,154
1.0,LightPink,154
8.0,Brown,154
6.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Yellow,154
,,154
1.0,LightPink,154
8.0,Brown,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Blue,154
1.0,Red,154
8.0,Green,154
6.0,Yellow,154
,,154
9.0,LightPink,154
2.0,Brown,154
4.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Blue,154
,,154
1.0,Red,154
8.0,Green,154
6.0,Yellow,154
9.0,LightPink,154
2.0,Brown,154
4.0,Blue,154
5.0,Red,154
7.0,Green,154
3.0,Purple,154
9.0,Orange,154
2.0,DarkGray,154
4.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Yellow,154
,,154
1.0,LightPink,154
8.0,Brown,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
,,154
4.0,Purple,154
,,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Yellow,154
9.0,LightPink,154
,,154
2.0,Brown,154
4.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
,,154
3.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Purple,154
9.0,Orange,154
2.0,DarkGray,154
4.0,Blue,154
5.0,Red,154
,,154
7.0,Green,154
3.0,Purple,154
9.0,Orange,154
,,154
2.0,DarkGray,154
4.0,Blue,154
,,154
5.0,Red,154
7.0,Green,154
,,154
3.0,Purple,154
9.0,Orange,154
2.0,DarkGray,154
4.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Purple,154
1.0,Orange,154
,,154
8.0,DarkGray,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
,,154
4.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Blue,154
5.0,Red,154
7.0,Green,154
3.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Yellow,154
,,154
5.0,LightPink,154
7.0,Brown,154
3.0,Purple,154
9.0,Orange,154
2.0,DarkGray,154
4.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Blue,154
1.0,Red,154
8.0,Green,154
6.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Blue,154
1.0,Red,154
8.0,Green,154
6.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Blue,154
1.0,Red,154
8.0,Green,154
6.0,Purple,154
9.0,Orange,154
2.0,DarkGray,154
,,154
4.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
,,154
6.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Blue,154
5.0,Red,154
7.0,Green,154
,,154
3.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Purple,154
,,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
6.0,Blue,154
5.0,Red,154
7.0,Green,154
3.0,Purple,154
9.0,Orange,154
2.0,DarkGray,154
4.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
6.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Yellow,154
9.0,LightPink,154
2.0,Brown,154
4.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
,,154
6.0,Purple,154
9.0,Orange,154
2.0,DarkGray,154
4.0,Blue,154
1.0,Red,154
,,154
8.0,Green,154
6.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
,,154
3.0,Blue,154
1.0,Red,154
8.0,Green,154
6.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Yellow,154
9.0,LightPink,154
2.0,Brown,154
,,154
4.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Blue,154
1.0,Red,154
8.0,Green,154
6.0,Purple,154
,,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
6.0,Blue,154
5.0,Red,154
,,154
7.0,Green,154
3.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Yellow,154
9.0,LightPink,154
2.0,Brown,154
4.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Purple,154
9.0,Orange,154
2.0,DarkGray,154
4.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
,,154
6.0,Purple,154
,,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Blue,154
1.0,Red,154
8.0,Green,154
6.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Purple,154
9.0,Orange,154
2.0,DarkGray,154
4.0,Yellow,154
,,154
5.0,LightPink,154
,,154
7.0,Brown,154
3.0,Blue,154
,,154
9.0,Red,154
2.0,Green,154
4.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
6.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Yellow,154
5.0,LightPink,154
7.0,Brown,154
3.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
6.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Yellow,154
9.0,LightPink,154
2.0,Brown,154
4.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Yellow,154
9.0,LightPink,154
2.0,Brown,154
4.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Blue,154
1.0,Red,154
8.0,Green,154
6.0,Yellow,154
9.0,LightPink,154
,,154
2.0,Brown,154
4.0,Purple,154
1.0,Orange,154
,,154
8.0,DarkGray,154
6.0,Blue,154
5.0,Red,154
7.0,Green,154
3.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
6.0,Blue,154
5.0,Red,154
7.0,Green,154
3.0,Yellow,154
1.0,LightPink,154
,,154
8.0,Brown,154
6.0,Purple,154
5.0,Orange,154
,,154
7.0,DarkGray,154
3.0,Yellow,154
1.0,LightPink,154
8.0,Brown,154
,,154
6.0,Blue,154
5.0,Red,154
7.0,Green,154
3.0,Yellow,154
1.0,LightPink,154
,,154
8.0,Brown,154
6.0,Blue,154
,,154
5.0,Red,154
7.0,Green,154
3.0,Yellow,154
9.0,LightPink,154
2.0,Brown,154
,,154
4.0,Blue,154
1.0,Red,154
8.0,Green,154
6.0,Purple,154
,,154
9.0,Orange,154
2.0,DarkGray,154
,,154
4.0,Blue,154
5.0,Red,154
7.0,Green,154
3.0,Purple,154
1.0,Orange,154
8.0,DarkGray,154
6.0,Yellow,154
9.0,LightPink,154
,,154
2.0,Brown,154
4.0,Blue,154
1.0,Red,154
8.0,Green,154
6.0,Yellow,154
5.0,LightPink,154
,,154
7.0,Brown,154
3.0,Purple,154
,,154
9.0,Orange,154
2.0,DarkGray,154
4.0,Yellow,154
5.0,LightPink,154
,,154
7.0,Brown,154
3.0,Blue,154
9.0,Red,154
2.0,Green,154
4.0,Purple,154
5.0,Orange,154
7.0,DarkGray,154
3.0,Yellow,154
9.0,LightPink,154
2.0,Brown,154
4.0,Purple,154
,,154
5.0,Orange,154
7.0,DarkGray,154
3.0,,154
