dot_values,colour_values,participant
,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Blue,146
1.0,Red,146
8.0,Green,146
,,146
6.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Blue,146
,,146
9.0,Red,146
2.0,Green,146
4.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Blue,146
9.0,Red,146
2.0,Green,146
4.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Purple,146
1.0,Orange,146
8.0,DarkGray,146
6.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
4.0,Blue,146
5.0,Red,146
7.0,Green,146
3.0,Purple,146
1.0,Orange,146
8.0,DarkGray,146
6.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
4.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Blue,146
9.0,Red,146
2.0,Green,146
4.0,Purple,146
1.0,Orange,146
8.0,DarkGray,146
6.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Blue,146
9.0,Red,146
,,146
2.0,Green,146
4.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Yellow,146
,,146
9.0,LightPink,146
2.0,Brown,146
,,146
4.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Blue,146
,,146
1.0,Red,146
8.0,Green,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
4.0,Purple,146
,,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
,,146
4.0,Purple,146
1.0,Orange,146
8.0,DarkGray,146
,,146
6.0,Blue,146
5.0,Red,146
,,146
7.0,Green,146
3.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Blue,146
5.0,Red,146
7.0,Green,146
3.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Purple,146
1.0,Orange,146
8.0,DarkGray,146
,,146
6.0,Blue,146
9.0,Red,146
2.0,Green,146
4.0,Yellow,146
1.0,LightPink,146
,,146
8.0,Brown,146
,,146
6.0,Blue,146
5.0,Red,146
7.0,Green,146
3.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Blue,146
5.0,Red,146
7.0,Green,146
3.0,Yellow,146
,,146
9.0,LightPink,146
2.0,Brown,146
4.0,Purple,146
5.0,Orange,146
,,146
7.0,DarkGray,146
3.0,Blue,146
9.0,Red,146
2.0,Green,146
4.0,Purple,146
1.0,Orange,146
8.0,DarkGray,146
6.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Blue,146
9.0,Red,146
2.0,Green,146
4.0,Purple,146
5.0,Orange,146
,,146
7.0,DarkGray,146
3.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Blue,146
9.0,Red,146
2.0,Green,146
4.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Purple,146
1.0,Orange,146
8.0,DarkGray,146
6.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Blue,146
5.0,Red,146
7.0,Green,146
3.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Blue,146
5.0,Red,146
,,146
7.0,Green,146
3.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
,,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Blue,146
9.0,Red,146
,,146
2.0,Green,146
4.0,Purple,146
1.0,Orange,146
8.0,DarkGray,146
6.0,Blue,146
5.0,Red,146
7.0,Green,146
3.0,Purple,146
1.0,Orange,146
8.0,DarkGray,146
6.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
4.0,Purple,146
5.0,Orange,146
,,146
7.0,DarkGray,146
3.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
4.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Blue,146
,,146
1.0,Red,146
8.0,Green,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Blue,146
,,146
5.0,Red,146
7.0,Green,146
3.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
,,146
4.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
4.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Blue,146
,,146
1.0,Red,146
8.0,Green,146
6.0,Purple,146
5.0,Orange,146
,,146
7.0,DarkGray,146
3.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Blue,146
5.0,Red,146
7.0,Green,146
3.0,Yellow,146
9.0,LightPink,146
,,146
2.0,Brown,146
4.0,Blue,146
1.0,Red,146
,,146
8.0,Green,146
6.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
4.0,Blue,146
,,146
1.0,Red,146
,,146
8.0,Green,146
6.0,Purple,146
,,146
5.0,Orange,146
7.0,DarkGray,146
,,146
3.0,Blue,146
9.0,Red,146
2.0,Green,146
4.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Blue,146
,,146
1.0,Red,146
8.0,Green,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Blue,146
5.0,Red,146
7.0,Green,146
3.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Blue,146
,,146
5.0,Red,146
7.0,Green,146
,,146
3.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Yellow,146
9.0,LightPink,146
,,146
2.0,Brown,146
4.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
4.0,Purple,146
5.0,Orange,146
7.0,DarkGray,146
3.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
,,146
6.0,Blue,146
5.0,Red,146
7.0,Green,146
,,146
3.0,Yellow,146
9.0,LightPink,146
2.0,Brown,146
4.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
4.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
,,146
3.0,Purple,146
9.0,Orange,146
2.0,DarkGray,146
,,146
4.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Blue,146
5.0,Red,146
7.0,Green,146
3.0,Yellow,146
1.0,LightPink,146
8.0,Brown,146
6.0,Blue,146
9.0,Red,146
2.0,Green,146
4.0,Yellow,146
5.0,LightPink,146
7.0,Brown,146
3.0,Purple,146
9.0,Orange,146
,,146
2.0,DarkGray,146
4.0,Yellow,146
,,146
5.0,LightPink,146
7.0,Brown,146
3.0,Blue,146
1.0,Red,146
8.0,Green,146
6.0,Yellow,146
5.0,LightPink,146
,,146
7.0,Brown,146
3.0,,146
