dot_values,colour_values,participant
,Yellow,166
1.0,LightPink,166
8.0,Brown,166
6.0,Purple,166
5.0,Orange,166
7.0,DarkGray,166
3.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Yellow,166
1.0,LightPink,166
8.0,Brown,166
6.0,Purple,166
9.0,Orange,166
2.0,DarkGray,166
4.0,Blue,166
5.0,Red,166
7.0,Green,166
3.0,Purple,166
9.0,Orange,166
2.0,DarkGray,166
,,166
4.0,Blue,166
5.0,Red,166
7.0,Green,166
3.0,Purple,166
1.0,Orange,166
8.0,DarkGray,166
6.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
3.0,Blue,166
1.0,Red,166
8.0,Green,166
6.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
3.0,Blue,166
9.0,Red,166
2.0,Green,166
,,166
4.0,Purple,166
1.0,Orange,166
,,166
8.0,DarkGray,166
6.0,Yellow,166
,,166
9.0,LightPink,166
2.0,Brown,166
,,166
4.0,Purple,166
1.0,Orange,166
,,166
8.0,DarkGray,166
6.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
3.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
3.0,Blue,166
1.0,Red,166
8.0,Green,166
6.0,Yellow,166
,,166
5.0,LightPink,166
7.0,Brown,166
3.0,Purple,166
1.0,Orange,166
8.0,DarkGray,166
6.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
,,166
3.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Purple,166
1.0,Orange,166
8.0,DarkGray,166
6.0,Blue,166
5.0,Red,166
7.0,Green,166
3.0,Yellow,166
1.0,LightPink,166
8.0,Brown,166
6.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Purple,166
5.0,Orange,166
7.0,DarkGray,166
,,166
3.0,Blue,166
1.0,Red,166
8.0,Green,166
6.0,Yellow,166
9.0,LightPink,166
2.0,Brown,166
4.0,Blue,166
1.0,Red,166
8.0,Green,166
6.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
3.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
3.0,Purple,166
,,166
9.0,Orange,166
2.0,DarkGray,166
4.0,Blue,166
1.0,Red,166
,,166
8.0,Green,166
6.0,Purple,166
5.0,Orange,166
7.0,DarkGray,166
3.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Yellow,166
1.0,LightPink,166
8.0,Brown,166
6.0,Purple,166
9.0,Orange,166
2.0,DarkGray,166
4.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
3.0,Purple,166
1.0,Orange,166
8.0,DarkGray,166
6.0,Yellow,166
9.0,LightPink,166
2.0,Brown,166
4.0,Blue,166
1.0,Red,166
8.0,Green,166
6.0,Purple,166
9.0,Orange,166
2.0,DarkGray,166
4.0,Yellow,166
1.0,LightPink,166
,,166
8.0,Brown,166
6.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Purple,166
5.0,Orange,166
,,166
7.0,DarkGray,166
3.0,Blue,166
1.0,Red,166
8.0,Green,166
6.0,Purple,166
9.0,Orange,166
,,166
2.0,DarkGray,166
4.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
3.0,Blue,166
1.0,Red,166
8.0,Green,166
6.0,Yellow,166
9.0,LightPink,166
2.0,Brown,166
,,166
4.0,Purple,166
5.0,Orange,166
7.0,DarkGray,166
3.0,Blue,166
1.0,Red,166
,,166
8.0,Green,166
6.0,Purple,166
5.0,Orange,166
7.0,DarkGray,166
3.0,Yellow,166
1.0,LightPink,166
8.0,Brown,166
6.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Yellow,166
1.0,LightPink,166
8.0,Brown,166
6.0,Purple,166
5.0,Orange,166
7.0,DarkGray,166
3.0,Yellow,166
9.0,LightPink,166
2.0,Brown,166
,,166
4.0,Blue,166
5.0,Red,166
7.0,Green,166
,,166
3.0,Yellow,166
9.0,LightPink,166
2.0,Brown,166
4.0,Blue,166
1.0,Red,166
8.0,Green,166
6.0,Purple,166
9.0,Orange,166
2.0,DarkGray,166
4.0,Blue,166
1.0,Red,166
8.0,Green,166
6.0,Yellow,166
9.0,LightPink,166
2.0,Brown,166
4.0,Purple,166
1.0,Orange,166
8.0,DarkGray,166
6.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
3.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Purple,166
5.0,Orange,166
7.0,DarkGray,166
3.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Purple,166
5.0,Orange,166
7.0,DarkGray,166
3.0,Yellow,166
1.0,LightPink,166
8.0,Brown,166
6.0,Blue,166
9.0,Red,166
2.0,Green,166
4.0,Yellow,166
5.0,LightPink,166
7.0,Brown,166
3.0,Blue,166
9.0,Red,166
2.0,Green,166
,,166
4.0,Purple,166
