dot_values,colour_values,participant
,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Yellow,157
9.0,LightPink,157
,,157
2.0,Brown,157
4.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Blue,157
,,157
9.0,Red,157
2.0,Green,157
4.0,Yellow,157
1.0,LightPink,157
8.0,Brown,157
6.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Yellow,157
1.0,LightPink,157
,,157
8.0,Brown,157
6.0,Blue,157
,,157
9.0,Red,157
2.0,Green,157
4.0,Yellow,157
,,157
5.0,LightPink,157
7.0,Brown,157
3.0,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Blue,157
1.0,Red,157
8.0,Green,157
,,157
6.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
3.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Blue,157
9.0,Red,157
2.0,Green,157
4.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
,,157
6.0,Yellow,157
9.0,LightPink,157
,,157
2.0,Brown,157
4.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Blue,157
9.0,Red,157
2.0,Green,157
4.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Yellow,157
1.0,LightPink,157
8.0,Brown,157
6.0,Purple,157
5.0,Orange,157
7.0,DarkGray,157
3.0,Yellow,157
1.0,LightPink,157
8.0,Brown,157
6.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Purple,157
,,157
5.0,Orange,157
,,157
7.0,DarkGray,157
3.0,Blue,157
9.0,Red,157
2.0,Green,157
4.0,Purple,157
,,157
5.0,Orange,157
7.0,DarkGray,157
3.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Purple,157
5.0,Orange,157
,,157
7.0,DarkGray,157
3.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
,,157
4.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
,,157
4.0,Yellow,157
,,157
1.0,LightPink,157
8.0,Brown,157
6.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
,,157
4.0,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
,,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Yellow,157
1.0,LightPink,157
8.0,Brown,157
6.0,Purple,157
,,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
,,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
,,157
4.0,Blue,157
,,157
1.0,Red,157
8.0,Green,157
6.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Purple,157
5.0,Orange,157
7.0,DarkGray,157
3.0,Yellow,157
1.0,LightPink,157
8.0,Brown,157
6.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Yellow,157
1.0,LightPink,157
8.0,Brown,157
6.0,Purple,157
5.0,Orange,157
7.0,DarkGray,157
3.0,Yellow,157
1.0,LightPink,157
,,157
8.0,Brown,157
6.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
9.0,Orange,157
,,157
2.0,DarkGray,157
4.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
3.0,Blue,157
9.0,Red,157
2.0,Green,157
4.0,Yellow,157
,,157
5.0,LightPink,157
7.0,Brown,157
3.0,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Yellow,157
,,157
9.0,LightPink,157
,,157
2.0,Brown,157
4.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Yellow,157
9.0,LightPink,157
,,157
2.0,Brown,157
,,157
4.0,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Blue,157
,,157
1.0,Red,157
8.0,Green,157
6.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
3.0,Blue,157
9.0,Red,157
2.0,Green,157
4.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Yellow,157
1.0,LightPink,157
8.0,Brown,157
6.0,Purple,157
,,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Yellow,157
1.0,LightPink,157
8.0,Brown,157
,,157
6.0,Purple,157
5.0,Orange,157
7.0,DarkGray,157
3.0,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Purple,157
,,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Yellow,157
,,157
1.0,LightPink,157
8.0,Brown,157
6.0,Purple,157
5.0,Orange,157
7.0,DarkGray,157
,,157
3.0,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
3.0,Purple,157
9.0,Orange,157
,,157
2.0,DarkGray,157
4.0,Yellow,157
5.0,LightPink,157
,,157
7.0,Brown,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Yellow,157
1.0,LightPink,157
8.0,Brown,157
6.0,Blue,157
9.0,Red,157
2.0,Green,157
4.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
3.0,Blue,157
9.0,Red,157
2.0,Green,157
4.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Yellow,157
9.0,LightPink,157
,,157
2.0,Brown,157
4.0,Blue,157
,,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Yellow,157
9.0,LightPink,157
2.0,Brown,157
4.0,Blue,157
,,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
4.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
3.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Blue,157
5.0,Red,157
7.0,Green,157
3.0,Purple,157
1.0,Orange,157
8.0,DarkGray,157
6.0,Blue,157
5.0,Red,157
7.0,Green,157
,,157
3.0,Yellow,157
1.0,LightPink,157
8.0,Brown,157
6.0,Purple,157
5.0,Orange,157
7.0,DarkGray,157
3.0,Blue,157
1.0,Red,157
8.0,Green,157
,,157
6.0,Yellow,157
5.0,LightPink,157
,,157
7.0,Brown,157
3.0,Purple,157
9.0,Orange,157
2.0,DarkGray,157
,,157
4.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
3.0,Blue,157
1.0,Red,157
8.0,Green,157
6.0,Yellow,157
5.0,LightPink,157
7.0,Brown,157
3.0,,157
