dot_values,colour_values,participant
,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,Purple,123
9.0,Orange,123
2.0,DarkGray,123
,,123
4.0,Blue,123
5.0,Red,123
,,123
7.0,Green,123
3.0,Purple,123
9.0,Orange,123
,,123
2.0,DarkGray,123
4.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,Purple,123
9.0,Orange,123
2.0,DarkGray,123
4.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Purple,123
9.0,Orange,123
2.0,DarkGray,123
4.0,Yellow,123
5.0,LightPink,123
7.0,Brown,123
3.0,Blue,123
,,123
1.0,Red,123
8.0,Green,123
6.0,Yellow,123
,,123
5.0,LightPink,123
7.0,Brown,123
3.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Yellow,123
5.0,LightPink,123
,,123
7.0,Brown,123
3.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,Purple,123
9.0,Orange,123
2.0,DarkGray,123
4.0,Blue,123
1.0,Red,123
8.0,Green,123
6.0,Purple,123
9.0,Orange,123
2.0,DarkGray,123
,,123
4.0,Yellow,123
1.0,LightPink,123
,,123
8.0,Brown,123
6.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Blue,123
1.0,Red,123
8.0,Green,123
6.0,Yellow,123
5.0,LightPink,123
7.0,Brown,123
3.0,Purple,123
9.0,Orange,123
2.0,DarkGray,123
4.0,Blue,123
1.0,Red,123
8.0,Green,123
6.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Blue,123
9.0,Red,123
,,123
2.0,Green,123
4.0,Yellow,123
5.0,LightPink,123
7.0,Brown,123
3.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Yellow,123
,,123
1.0,LightPink,123
8.0,Brown,123
6.0,Blue,123
9.0,Red,123
2.0,Green,123
,,123
4.0,Yellow,123
5.0,LightPink,123
7.0,Brown,123
3.0,Purple,123
9.0,Orange,123
2.0,DarkGray,123
4.0,Yellow,123
1.0,LightPink,123
,,123
8.0,Brown,123
,,123
6.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,Yellow,123
9.0,LightPink,123
2.0,Brown,123
4.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Yellow,123
9.0,LightPink,123
,,123
2.0,Brown,123
4.0,Purple,123
,,123
1.0,Orange,123
,,123
8.0,DarkGray,123
6.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,Yellow,123
9.0,LightPink,123
2.0,Brown,123
4.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Yellow,123
5.0,LightPink,123
7.0,Brown,123
3.0,Purple,123
,,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,Yellow,123
9.0,LightPink,123
2.0,Brown,123
4.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,Yellow,123
9.0,LightPink,123
2.0,Brown,123
4.0,Purple,123
,,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Yellow,123
,,123
1.0,LightPink,123
8.0,Brown,123
,,123
6.0,Purple,123
,,123
5.0,Orange,123
7.0,DarkGray,123
,,123
3.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Blue,123
9.0,Red,123
2.0,Green,123
,,123
4.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Blue,123
1.0,Red,123
8.0,Green,123
6.0,Yellow,123
9.0,LightPink,123
2.0,Brown,123
4.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Blue,123
5.0,Red,123
7.0,Green,123
,,123
3.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Yellow,123
,,123
9.0,LightPink,123
2.0,Brown,123
4.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Yellow,123
9.0,LightPink,123
,,123
2.0,Brown,123
4.0,Blue,123
,,123
1.0,Red,123
8.0,Green,123
,,123
6.0,Yellow,123
9.0,LightPink,123
2.0,Brown,123
4.0,Blue,123
1.0,Red,123
,,123
8.0,Green,123
6.0,Yellow,123
,,123
9.0,LightPink,123
2.0,Brown,123
,,123
4.0,Blue,123
1.0,Red,123
8.0,Green,123
6.0,Yellow,123
5.0,LightPink,123
7.0,Brown,123
3.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
,,123
6.0,Yellow,123
9.0,LightPink,123
2.0,Brown,123
4.0,Blue,123
1.0,Red,123
8.0,Green,123
6.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Yellow,123
9.0,LightPink,123
2.0,Brown,123
4.0,Blue,123
1.0,Red,123
8.0,Green,123
6.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Blue,123
9.0,Red,123
2.0,Green,123
,,123
4.0,Yellow,123
5.0,LightPink,123
7.0,Brown,123
3.0,Blue,123
1.0,Red,123
8.0,Green,123
6.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Blue,123
9.0,Red,123
2.0,Green,123
,,123
4.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Purple,123
,,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Blue,123
1.0,Red,123
8.0,Green,123
6.0,Yellow,123
5.0,LightPink,123
7.0,Brown,123
3.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Blue,123
,,123
9.0,Red,123
2.0,Green,123
4.0,Yellow,123
5.0,LightPink,123
7.0,Brown,123
3.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Yellow,123
5.0,LightPink,123
7.0,Brown,123
3.0,Blue,123
9.0,Red,123
,,123
2.0,Green,123
,,123
4.0,Yellow,123
1.0,LightPink,123
,,123
8.0,Brown,123
6.0,Purple,123
9.0,Orange,123
2.0,DarkGray,123
4.0,Yellow,123
,,123
1.0,LightPink,123
,,123
8.0,Brown,123
6.0,Purple,123
9.0,Orange,123
,,123
2.0,DarkGray,123
4.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,Yellow,123
9.0,LightPink,123
2.0,Brown,123
4.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Yellow,123
,,123
9.0,LightPink,123
2.0,Brown,123
4.0,Purple,123
1.0,Orange,123
8.0,DarkGray,123
6.0,Blue,123
9.0,Red,123
2.0,Green,123
4.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Yellow,123
1.0,LightPink,123
8.0,Brown,123
6.0,Blue,123
9.0,Red,123
,,123
2.0,Green,123
4.0,Purple,123
5.0,Orange,123
7.0,DarkGray,123
3.0,Yellow,123
,,123
9.0,LightPink,123
,,123
2.0,Brown,123
4.0,Blue,123
5.0,Red,123
7.0,Green,123
3.0,,123
