dot_values,colour_values,participant
,Purple,128
1.0,Orange,128
8.0,DarkGray,128
6.0,Yellow,128
5.0,LightPink,128
7.0,Brown,128
3.0,Purple,128
1.0,Orange,128
8.0,DarkGray,128
6.0,Blue,128
9.0,Red,128
2.0,Green,128
4.0,Purple,128
5.0,Orange,128
,,128
7.0,DarkGray,128
3.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Purple,128
,,128
1.0,Orange,128
8.0,DarkGray,128
,,128
6.0,Yellow,128
5.0,LightPink,128
7.0,Brown,128
3.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Blue,128
5.0,Red,128
7.0,Green,128
3.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Blue,128
,,128
9.0,Red,128
,,128
2.0,Green,128
4.0,Yellow,128
5.0,LightPink,128
7.0,Brown,128
,,128
3.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Blue,128
9.0,Red,128
2.0,Green,128
4.0,Purple,128
5.0,Orange,128
,,128
7.0,DarkGray,128
3.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Blue,128
9.0,Red,128
2.0,Green,128
4.0,Purple,128
5.0,Orange,128
7.0,DarkGray,128
,,128
3.0,Blue,128
1.0,Red,128
,,128
8.0,Green,128
6.0,Yellow,128
,,128
5.0,LightPink,128
7.0,Brown,128
3.0,Blue,128
9.0,Red,128
2.0,Green,128
4.0,Purple,128
5.0,Orange,128
,,128
7.0,DarkGray,128
3.0,Blue,128
,,128
9.0,Red,128
2.0,Green,128
4.0,Purple,128
5.0,Orange,128
7.0,DarkGray,128
3.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Purple,128
,,128
5.0,Orange,128
7.0,DarkGray,128
3.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
,,128
4.0,Blue,128
5.0,Red,128
,,128
7.0,Green,128
3.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Blue,128
,,128
5.0,Red,128
7.0,Green,128
,,128
3.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Blue,128
,,128
1.0,Red,128
8.0,Green,128
6.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Yellow,128
5.0,LightPink,128
7.0,Brown,128
3.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Yellow,128
,,128
5.0,LightPink,128
7.0,Brown,128
3.0,Blue,128
9.0,Red,128
2.0,Green,128
4.0,Purple,128
1.0,Orange,128
8.0,DarkGray,128
6.0,Blue,128
9.0,Red,128
2.0,Green,128
,,128
4.0,Yellow,128
5.0,LightPink,128
,,128
7.0,Brown,128
3.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Yellow,128
,,128
1.0,LightPink,128
8.0,Brown,128
6.0,Purple,128
,,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Blue,128
,,128
5.0,Red,128
7.0,Green,128
3.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Purple,128
1.0,Orange,128
8.0,DarkGray,128
6.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Purple,128
5.0,Orange,128
7.0,DarkGray,128
3.0,Blue,128
1.0,Red,128
,,128
8.0,Green,128
6.0,Purple,128
5.0,Orange,128
7.0,DarkGray,128
3.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
,,128
4.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Yellow,128
5.0,LightPink,128
7.0,Brown,128
3.0,Blue,128
9.0,Red,128
2.0,Green,128
4.0,Yellow,128
5.0,LightPink,128
,,128
7.0,Brown,128
3.0,Purple,128
,,128
1.0,Orange,128
,,128
8.0,DarkGray,128
6.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Purple,128
5.0,Orange,128
7.0,DarkGray,128
3.0,Blue,128
9.0,Red,128
2.0,Green,128
4.0,Purple,128
,,128
1.0,Orange,128
8.0,DarkGray,128
,,128
6.0,Blue,128
5.0,Red,128
7.0,Green,128
3.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Yellow,128
,,128
1.0,LightPink,128
8.0,Brown,128
6.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Blue,128
5.0,Red,128
7.0,Green,128
3.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Blue,128
1.0,Red,128
,,128
8.0,Green,128
,,128
6.0,Yellow,128
5.0,LightPink,128
7.0,Brown,128
3.0,Purple,128
1.0,Orange,128
8.0,DarkGray,128
6.0,Blue,128
5.0,Red,128
7.0,Green,128
3.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Purple,128
1.0,Orange,128
8.0,DarkGray,128
6.0,Yellow,128
5.0,LightPink,128
,,128
7.0,Brown,128
3.0,Blue,128
,,128
1.0,Red,128
8.0,Green,128
,,128
6.0,Purple,128
5.0,Orange,128
7.0,DarkGray,128
3.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Blue,128
5.0,Red,128
7.0,Green,128
3.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
,,128
4.0,Purple,128
,,128
5.0,Orange,128
7.0,DarkGray,128
3.0,Blue,128
9.0,Red,128
2.0,Green,128
4.0,Purple,128
5.0,Orange,128
,,128
7.0,DarkGray,128
3.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Yellow,128
5.0,LightPink,128
7.0,Brown,128
3.0,Blue,128
9.0,Red,128
,,128
2.0,Green,128
4.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Blue,128
9.0,Red,128
2.0,Green,128
4.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Blue,128
9.0,Red,128
,,128
2.0,Green,128
,,128
4.0,Purple,128
,,128
5.0,Orange,128
7.0,DarkGray,128
,,128
3.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Purple,128
5.0,Orange,128
7.0,DarkGray,128
3.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Purple,128
5.0,Orange,128
7.0,DarkGray,128
3.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Purple,128
5.0,Orange,128
7.0,DarkGray,128
3.0,Yellow,128
9.0,LightPink,128
2.0,Brown,128
4.0,Blue,128
5.0,Red,128
7.0,Green,128
3.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Blue,128
5.0,Red,128
7.0,Green,128
3.0,Purple,128
1.0,Orange,128
8.0,DarkGray,128
6.0,Blue,128
,,128
9.0,Red,128
2.0,Green,128
,,128
4.0,Yellow,128
5.0,LightPink,128
7.0,Brown,128
3.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Blue,128
1.0,Red,128
8.0,Green,128
6.0,Yellow,128
5.0,LightPink,128
,,128
7.0,Brown,128
3.0,Purple,128
1.0,Orange,128
8.0,DarkGray,128
6.0,Yellow,128
,,128
5.0,LightPink,128
7.0,Brown,128
3.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Blue,128
5.0,Red,128
7.0,Green,128
3.0,Purple,128
1.0,Orange,128
8.0,DarkGray,128
,,128
6.0,Yellow,128
5.0,LightPink,128
,,128
7.0,Brown,128
3.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
4.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Purple,128
9.0,Orange,128
2.0,DarkGray,128
,,128
4.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Blue,128
5.0,Red,128
7.0,Green,128
3.0,Yellow,128
1.0,LightPink,128
8.0,Brown,128
6.0,Blue,128
5.0,Red,128
7.0,Green,128
3.0,,128
,,128
