dot_values,colour_values,participant
,Purple,193
5.0,Orange,193
7.0,DarkGray,193
3.0,Yellow,193
9.0,LightPink,193
,,193
2.0,Brown,193
4.0,Purple,193
1.0,Orange,193
8.0,DarkGray,193
6.0,Blue,193
,,193
9.0,Red,193
2.0,Green,193
4.0,Purple,193
,,193
5.0,Orange,193
7.0,DarkGray,193
3.0,Blue,193
9.0,Red,193
2.0,Green,193
,,193
4.0,Purple,193
1.0,Orange,193
8.0,DarkGray,193
6.0,Yellow,193
,,193
9.0,LightPink,193
2.0,Brown,193
4.0,Purple,193
5.0,Orange,193
7.0,DarkGray,193
3.0,Blue,193
,,193
9.0,Red,193
2.0,Green,193
4.0,Yellow,193
5.0,LightPink,193
7.0,Brown,193
3.0,Purple,193
1.0,Orange,193
,,193
8.0,DarkGray,193
6.0,Yellow,193
5.0,LightPink,193
7.0,Brown,193
,,193
3.0,Purple,193
1.0,Orange,193
8.0,DarkGray,193
6.0,Yellow,193
5.0,LightPink,193
,,193
7.0,Brown,193
3.0,Blue,193
,,193
1.0,Red,193
8.0,Green,193
6.0,Yellow,193
9.0,LightPink,193
2.0,Brown,193
4.0,Purple,193
,,193
5.0,Orange,193
7.0,DarkGray,193
3.0,Yellow,193
1.0,LightPink,193
,,193
8.0,Brown,193
6.0,Blue,193
9.0,Red,193
2.0,Green,193
4.0,Yellow,193
5.0,LightPink,193
,,193
7.0,Brown,193
3.0,Purple,193
,,193
9.0,Orange,193
2.0,DarkGray,193
,,193
4.0,Blue,193
5.0,Red,193
7.0,Green,193
3.0,Yellow,193
9.0,LightPink,193
2.0,Brown,193
4.0,Purple,193
5.0,Orange,193
7.0,DarkGray,193
3.0,Yellow,193
9.0,LightPink,193
2.0,Brown,193
4.0,Purple,193
1.0,Orange,193
8.0,DarkGray,193
6.0,Blue,193
9.0,Red,193
,,193
2.0,Green,193
4.0,Yellow,193
5.0,LightPink,193
7.0,Brown,193
3.0,Purple,193
9.0,Orange,193
2.0,DarkGray,193
4.0,Blue,193
,,193
5.0,Red,193
7.0,Green,193
3.0,Yellow,193
9.0,LightPink,193
2.0,Brown,193
4.0,Blue,193
5.0,Red,193
7.0,Green,193
3.0,Purple,193
1.0,Orange,193
8.0,DarkGray,193
,,193
6.0,Blue,193
9.0,Red,193
2.0,Green,193
4.0,Yellow,193
,,193
5.0,LightPink,193
7.0,Brown,193
3.0,Blue,193
1.0,Red,193
8.0,Green,193
6.0,Purple,193
5.0,Orange,193
7.0,DarkGray,193
3.0,Yellow,193
9.0,LightPink,193
2.0,Brown,193
4.0,Blue,193
5.0,Red,193
7.0,Green,193
3.0,Purple,193
1.0,Orange,193
8.0,DarkGray,193
6.0,Yellow,193
9.0,LightPink,193
2.0,Brown,193
4.0,Blue,193
