dot_values,colour_values,participant
,Purple,108
5.0,Orange,108
7.0,DarkGray,108
3.0,Blue,108
9.0,Red,108
2.0,Green,108
4.0,Yellow,108
,,108
5.0,LightPink,108
7.0,Brown,108
3.0,Blue,108
1.0,Red,108
8.0,Green,108
,,108
6.0,Purple,108
9.0,Orange,108
2.0,DarkGray,108
4.0,Yellow,108
1.0,LightPink,108
,,108
8.0,Brown,108
6.0,Blue,108
5.0,Red,108
7.0,Green,108
,,108
3.0,Purple,108
1.0,Orange,108
8.0,DarkGray,108
6.0,Yellow,108
5.0,LightPink,108
7.0,Brown,108
3.0,Blue,108
9.0,Red,108
2.0,Green,108
,,108
4.0,Yellow,108
5.0,LightPink,108
7.0,Brown,108
3.0,Blue,108
9.0,Red,108
2.0,Green,108
4.0,Yellow,108
5.0,LightPink,108
7.0,Brown,108
3.0,Purple,108
9.0,Orange,108
2.0,DarkGray,108
4.0,Blue,108
5.0,Red,108
7.0,Green,108
3.0,Purple,108
9.0,Orange,108
2.0,DarkGray,108
4.0,Yellow,108
1.0,LightPink,108
8.0,Brown,108
6.0,Purple,108
,,108
9.0,Orange,108
2.0,DarkGray,108
,,108
4.0,Blue,108
1.0,Red,108
8.0,Green,108
6.0,Yellow,108
9.0,LightPink,108
2.0,Brown,108
4.0,Purple,108
5.0,Orange,108
7.0,DarkGray,108
3.0,Blue,108
9.0,Red,108
,,108
2.0,Green,108
,,108
4.0,Purple,108
1.0,Orange,108
8.0,DarkGray,108
6.0,Yellow,108
5.0,LightPink,108
7.0,Brown,108
3.0,Blue,108
9.0,Red,108
2.0,Green,108
4.0,Yellow,108
5.0,LightPink,108
7.0,Brown,108
3.0,Purple,108
1.0,Orange,108
8.0,DarkGray,108
6.0,Blue,108
9.0,Red,108
2.0,Green,108
4.0,Purple,108
5.0,Orange,108
7.0,DarkGray,108
3.0,Blue,108
,,108
1.0,Red,108
8.0,Green,108
6.0,Purple,108
9.0,Orange,108
2.0,DarkGray,108
4.0,Blue,108
,,108
1.0,Red,108
8.0,Green,108
6.0,Yellow,108
9.0,LightPink,108
2.0,Brown,108
4.0,Purple,108
1.0,Orange,108
8.0,DarkGray,108
6.0,Yellow,108
