dot_values,colour_values,participant
,Purple,155
,,155
9.0,Orange,155
2.0,DarkGray,155
4.0,Blue,155
5.0,Red,155
7.0,Green,155
3.0,Yellow,155
1.0,LightPink,155
8.0,Brown,155
6.0,Blue,155
5.0,Red,155
7.0,Green,155
3.0,Yellow,155
9.0,LightPink,155
2.0,Brown,155
4.0,Blue,155
1.0,Red,155
,,155
8.0,Green,155
6.0,Purple,155
5.0,Orange,155
7.0,DarkGray,155
3.0,Yellow,155
9.0,LightPink,155
2.0,Brown,155
4.0,Blue,155
,,155
1.0,Red,155
,,155
8.0,Green,155
6.0,Yellow,155
5.0,LightPink,155
7.0,Brown,155
3.0,Purple,155
9.0,Orange,155
2.0,DarkGray,155
4.0,Yellow,155
,,155
1.0,LightPink,155
8.0,Brown,155
6.0,Blue,155
5.0,Red,155
7.0,Green,155
3.0,Purple,155
1.0,Orange,155
8.0,DarkGray,155
6.0,Blue,155
5.0,Red,155
7.0,Green,155
3.0,Purple,155
1.0,Orange,155
8.0,DarkGray,155
,,155
6.0,Yellow,155
5.0,LightPink,155
7.0,Brown,155
3.0,Blue,155
9.0,Red,155
2.0,Green,155
4.0,Yellow,155
5.0,LightPink,155
7.0,Brown,155
3.0,Blue,155
1.0,Red,155
8.0,Green,155
6.0,Yellow,155
,,155
5.0,LightPink,155
7.0,Brown,155
3.0,Purple,155
9.0,Orange,155
2.0,DarkGray,155
,,155
4.0,Yellow,155
5.0,LightPink,155
7.0,Brown,155
,,155
3.0,Purple,155
1.0,Orange,155
8.0,DarkGray,155
6.0,Yellow,155
9.0,LightPink,155
2.0,Brown,155
4.0,Blue,155
1.0,Red,155
8.0,Green,155
6.0,Purple,155
5.0,Orange,155
7.0,DarkGray,155
3.0,Yellow,155
1.0,LightPink,155
8.0,Brown,155
6.0,Blue,155
9.0,Red,155
2.0,Green,155
4.0,Purple,155
1.0,Orange,155
8.0,DarkGray,155
6.0,Blue,155
5.0,Red,155
7.0,Green,155
3.0,Yellow,155
9.0,LightPink,155
2.0,Brown,155
,,155
4.0,Purple,155
5.0,Orange,155
7.0,DarkGray,155
3.0,Blue,155
1.0,Red,155
8.0,Green,155
6.0,Purple,155
9.0,Orange,155
2.0,DarkGray,155
4.0,Blue,155
1.0,Red,155
8.0,Green,155
6.0,Yellow,155
9.0,LightPink,155
2.0,Brown,155
,,155
4.0,Purple,155
5.0,Orange,155
7.0,DarkGray,155
3.0,Blue,155
,,155
9.0,Red,155
2.0,Green,155
4.0,Purple,155
5.0,Orange,155
7.0,DarkGray,155
3.0,Yellow,155
1.0,LightPink,155
,,155
8.0,Brown,155
6.0,Blue,155
5.0,Red,155
7.0,Green,155
3.0,Purple,155
9.0,Orange,155
2.0,DarkGray,155
4.0,Blue,155
,,155
1.0,Red,155
8.0,Green,155
6.0,Yellow,155
5.0,LightPink,155
7.0,Brown,155
3.0,Purple,155
9.0,Orange,155
,,155
2.0,DarkGray,155
4.0,Blue,155
1.0,Red,155
8.0,Green,155
6.0,Yellow,155
9.0,LightPink,155
2.0,Brown,155
4.0,Purple,155
5.0,Orange,155
7.0,DarkGray,155
3.0,Blue,155
1.0,Red,155
8.0,Green,155
,,155
6.0,Purple,155
5.0,Orange,155
7.0,DarkGray,155
3.0,Blue,155
9.0,Red,155
2.0,Green,155
4.0,Yellow,155
5.0,LightPink,155
7.0,Brown,155
,,155
3.0,Blue,155
9.0,Red,155
,,155
2.0,Green,155
4.0,Yellow,155
5.0,LightPink,155
