dot_values,colour_values,participant
,Yellow,106
9.0,LightPink,106
2.0,Brown,106
4.0,Blue,106
5.0,Red,106
,,106
7.0,Green,106
3.0,Purple,106
9.0,Orange,106
2.0,DarkGray,106
4.0,Blue,106
1.0,Red,106
8.0,Green,106
6.0,Purple,106
5.0,Orange,106
,,106
7.0,DarkGray,106
3.0,Yellow,106
9.0,LightPink,106
2.0,Brown,106
4.0,Purple,106
5.0,Orange,106
7.0,DarkGray,106
3.0,Blue,106
1.0,Red,106
8.0,Green,106
,,106
6.0,Yellow,106
9.0,LightPink,106
,,106
2.0,Brown,106
4.0,Purple,106
1.0,Orange,106
8.0,DarkGray,106
6.0,Yellow,106
,,106
9.0,LightPink,106
2.0,Brown,106
4.0,Blue,106
1.0,Red,106
8.0,Green,106
6.0,Purple,106
9.0,Orange,106
2.0,DarkGray,106
4.0,Yellow,106
1.0,LightPink,106
8.0,Brown,106
,,106
6.0,Purple,106
5.0,Orange,106
7.0,DarkGray,106
3.0,Blue,106
1.0,Red,106
8.0,Green,106
6.0,Yellow,106
9.0,LightPink,106
2.0,Brown,106
4.0,Blue,106
5.0,Red,106
7.0,Green,106
,,106
3.0,Yellow,106
,,106
9.0,LightPink,106
2.0,Brown,106
4.0,Purple,106
1.0,Orange,106
8.0,DarkGray,106
6.0,Yellow,106
9.0,LightPink,106
,,106
2.0,Brown,106
4.0,Purple,106
1.0,Orange,106
8.0,DarkGray,106
6.0,Blue,106
9.0,Red,106
2.0,Green,106
4.0,Purple,106
,,106
5.0,Orange,106
7.0,DarkGray,106
3.0,Yellow,106
,,106
9.0,LightPink,106
2.0,Brown,106
4.0,Purple,106
5.0,Orange,106
7.0,DarkGray,106
3.0,Blue,106
,,106
1.0,Red,106
8.0,Green,106
6.0,Yellow,106
9.0,LightPink,106
2.0,Brown,106
4.0,Purple,106
,,106
1.0,Orange,106
8.0,DarkGray,106
6.0,Blue,106
9.0,Red,106
2.0,Green,106
4.0,Yellow,106
5.0,LightPink,106
,,106
7.0,Brown,106
3.0,Purple,106
1.0,Orange,106
,,106
8.0,DarkGray,106
6.0,Blue,106
9.0,Red,106
2.0,Green,106
4.0,Purple,106
,,106
5.0,Orange,106
7.0,DarkGray,106
3.0,Yellow,106
,,106
9.0,LightPink,106
