colour,1.0,5.0,9.0,2.0,7.0,8.0,3.0,4.0,6.0,participant
Blue,0.311111111111,0.355555555556,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2
Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.355555555556,0.311111111111,0.333333333333,2
Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.288888888889,0.355555555556,0.355555555556,2
Green,0.0,0.0,0.0,0.0,0.0,0.0,0.355555555556,0.333333333333,0.311111111111,2
Orange,0.0,0.0,0.0,0.355555555556,0.288888888889,0.355555555556,0.0,0.0,0.0,2
Pink,0.0,0.0,0.0,0.311111111111,0.355555555556,0.333333333333,0.0,0.0,0.0,2
Purple,0.355555555556,0.288888888889,0.355555555556,0.0,0.0,0.0,0.0,0.0,0.0,2
Red,0.0,0.0,0.0,0.333333333333,0.355555555556,0.311111111111,0.0,0.0,0.0,2
Yellow,0.333333333333,0.355555555556,0.311111111111,0.0,0.0,0.0,0.0,0.0,0.0,2
