dot_values,colour_values,participant
,Yellow,111
1.0,LightPink,111
8.0,Brown,111
6.0,Blue,111
9.0,Red,111
2.0,Green,111
4.0,Purple,111
1.0,Orange,111
8.0,DarkGray,111
6.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Blue,111
5.0,Red,111
,,111
7.0,Green,111
,,111
3.0,Purple,111
1.0,Orange,111
8.0,DarkGray,111
6.0,Blue,111
9.0,Red,111
2.0,Green,111
4.0,Purple,111
1.0,Orange,111
8.0,DarkGray,111
6.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Blue,111
9.0,Red,111
2.0,Green,111
4.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Blue,111
5.0,Red,111
7.0,Green,111
3.0,Purple,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Purple,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Blue,111
,,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Blue,111
,,111
1.0,Red,111
8.0,Green,111
6.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Yellow,111
1.0,LightPink,111
8.0,Brown,111
6.0,Purple,111
,,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Purple,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Yellow,111
,,111
1.0,LightPink,111
8.0,Brown,111
6.0,Purple,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Blue,111
5.0,Red,111
7.0,Green,111
,,111
3.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
9.0,LightPink,111
,,111
2.0,Brown,111
4.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Blue,111
5.0,Red,111
7.0,Green,111
3.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
,,111
5.0,LightPink,111
7.0,Brown,111
,,111
3.0,Blue,111
,,111
1.0,Red,111
8.0,Green,111
6.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Blue,111
,,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
,,111
3.0,Blue,111
9.0,Red,111
2.0,Green,111
4.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Blue,111
9.0,Red,111
2.0,Green,111
4.0,Yellow,111
1.0,LightPink,111
8.0,Brown,111
6.0,Blue,111
5.0,Red,111
7.0,Green,111
3.0,Yellow,111
1.0,LightPink,111
8.0,Brown,111
6.0,Purple,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Blue,111
5.0,Red,111
7.0,Green,111
3.0,Purple,111
1.0,Orange,111
8.0,DarkGray,111
,,111
6.0,Blue,111
9.0,Red,111
2.0,Green,111
4.0,Purple,111
1.0,Orange,111
8.0,DarkGray,111
6.0,Blue,111
9.0,Red,111
2.0,Green,111
,,111
4.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Yellow,111
1.0,LightPink,111
8.0,Brown,111
6.0,Blue,111
9.0,Red,111
2.0,Green,111
4.0,Purple,111
1.0,Orange,111
8.0,DarkGray,111
6.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
,,111
5.0,LightPink,111
7.0,Brown,111
3.0,Purple,111
9.0,Orange,111
2.0,DarkGray,111
,,111
4.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Blue,111
9.0,Red,111
2.0,Green,111
4.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Purple,111
1.0,Orange,111
8.0,DarkGray,111
6.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Purple,111
5.0,Orange,111
,,111
7.0,DarkGray,111
3.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
5.0,LightPink,111
,,111
7.0,Brown,111
3.0,Blue,111
9.0,Red,111
2.0,Green,111
4.0,Purple,111
1.0,Orange,111
8.0,DarkGray,111
6.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
,,111
3.0,Purple,111
1.0,Orange,111
,,111
8.0,DarkGray,111
6.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Purple,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Blue,111
,,111
1.0,Red,111
8.0,Green,111
,,111
6.0,Purple,111
5.0,Orange,111
,,111
7.0,DarkGray,111
3.0,Yellow,111
,,111
1.0,LightPink,111
8.0,Brown,111
6.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Yellow,111
1.0,LightPink,111
8.0,Brown,111
6.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
4.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Blue,111
9.0,Red,111
2.0,Green,111
4.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Purple,111
1.0,Orange,111
8.0,DarkGray,111
6.0,Blue,111
9.0,Red,111
,,111
2.0,Green,111
4.0,Yellow,111
1.0,LightPink,111
8.0,Brown,111
6.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
,,111
3.0,Yellow,111
1.0,LightPink,111
8.0,Brown,111
,,111
6.0,Blue,111
5.0,Red,111
7.0,Green,111
3.0,Purple,111
,,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Purple,111
5.0,Orange,111
,,111
7.0,DarkGray,111
3.0,Blue,111
9.0,Red,111
2.0,Green,111
,,111
4.0,Yellow,111
,,111
1.0,LightPink,111
8.0,Brown,111
6.0,Purple,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Purple,111
,,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Blue,111
,,111
5.0,Red,111
7.0,Green,111
,,111
3.0,Yellow,111
1.0,LightPink,111
8.0,Brown,111
,,111
6.0,Purple,111
,,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Yellow,111
1.0,LightPink,111
,,111
8.0,Brown,111
6.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,Blue,111
,,111
9.0,Red,111
,,111
2.0,Green,111
4.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
9.0,LightPink,111
2.0,Brown,111
,,111
4.0,Blue,111
5.0,Red,111
7.0,Green,111
3.0,Purple,111
,,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Purple,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Blue,111
1.0,Red,111
8.0,Green,111
6.0,Yellow,111
5.0,LightPink,111
7.0,Brown,111
3.0,Purple,111
9.0,Orange,111
2.0,DarkGray,111
4.0,Blue,111
5.0,Red,111
7.0,Green,111
3.0,Yellow,111
,,111
9.0,LightPink,111
2.0,Brown,111
4.0,Purple,111
1.0,Orange,111
8.0,DarkGray,111
6.0,Yellow,111
9.0,LightPink,111
,,111
2.0,Brown,111
4.0,Purple,111
5.0,Orange,111
7.0,DarkGray,111
3.0,,111
