dot_values,colour_values,participant
,Yellow,163
1.0,LightPink,163
8.0,Brown,163
6.0,Blue,163
5.0,Red,163
7.0,Green,163
3.0,Purple,163
9.0,Orange,163
2.0,DarkGray,163
4.0,Yellow,163
5.0,LightPink,163
7.0,Brown,163
3.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Yellow,163
5.0,LightPink,163
7.0,Brown,163
3.0,Blue,163
1.0,Red,163
8.0,Green,163
,,163
6.0,Purple,163
9.0,Orange,163
2.0,DarkGray,163
4.0,Yellow,163
1.0,LightPink,163
8.0,Brown,163
6.0,Purple,163
5.0,Orange,163
7.0,DarkGray,163
3.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Yellow,163
1.0,LightPink,163
8.0,Brown,163
6.0,Purple,163
,,163
5.0,Orange,163
,,163
7.0,DarkGray,163
3.0,Blue,163
1.0,Red,163
8.0,Green,163
6.0,Purple,163
9.0,Orange,163
2.0,DarkGray,163
4.0,Yellow,163
1.0,LightPink,163
8.0,Brown,163
6.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Yellow,163
5.0,LightPink,163
7.0,Brown,163
3.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Yellow,163
5.0,LightPink,163
7.0,Brown,163
3.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Yellow,163
,,163
1.0,LightPink,163
8.0,Brown,163
6.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Yellow,163
,,163
5.0,LightPink,163
7.0,Brown,163
3.0,Purple,163
1.0,Orange,163
,,163
8.0,DarkGray,163
6.0,Yellow,163
9.0,LightPink,163
2.0,Brown,163
4.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Yellow,163
9.0,LightPink,163
2.0,Brown,163
4.0,Purple,163
,,163
1.0,Orange,163
,,163
8.0,DarkGray,163
6.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Purple,163
5.0,Orange,163
7.0,DarkGray,163
3.0,Blue,163
1.0,Red,163
,,163
8.0,Green,163
,,163
6.0,Yellow,163
9.0,LightPink,163
2.0,Brown,163
4.0,Purple,163
5.0,Orange,163
7.0,DarkGray,163
3.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Purple,163
,,163
5.0,Orange,163
,,163
7.0,DarkGray,163
3.0,Yellow,163
9.0,LightPink,163
2.0,Brown,163
4.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Yellow,163
,,163
9.0,LightPink,163
2.0,Brown,163
4.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Blue,163
5.0,Red,163
7.0,Green,163
3.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Yellow,163
9.0,LightPink,163
2.0,Brown,163
4.0,Purple,163
5.0,Orange,163
7.0,DarkGray,163
3.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Purple,163
5.0,Orange,163
7.0,DarkGray,163
3.0,Yellow,163
1.0,LightPink,163
8.0,Brown,163
6.0,Purple,163
5.0,Orange,163
7.0,DarkGray,163
3.0,Yellow,163
9.0,LightPink,163
2.0,Brown,163
4.0,Blue,163
1.0,Red,163
8.0,Green,163
6.0,Purple,163
9.0,Orange,163
2.0,DarkGray,163
4.0,Blue,163
5.0,Red,163
7.0,Green,163
3.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Blue,163
9.0,Red,163
2.0,Green,163
,,163
4.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
,,163
6.0,Yellow,163
9.0,LightPink,163
2.0,Brown,163
4.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Yellow,163
5.0,LightPink,163
7.0,Brown,163
3.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Purple,163
1.0,Orange,163
,,163
8.0,DarkGray,163
,,163
6.0,Blue,163
5.0,Red,163
7.0,Green,163
3.0,Yellow,163
9.0,LightPink,163
2.0,Brown,163
4.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Blue,163
5.0,Red,163
7.0,Green,163
3.0,Purple,163
,,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Yellow,163
5.0,LightPink,163
7.0,Brown,163
3.0,Blue,163
9.0,Red,163
2.0,Green,163
4.0,Yellow,163
1.0,LightPink,163
8.0,Brown,163
6.0,Purple,163
5.0,Orange,163
7.0,DarkGray,163
3.0,Blue,163
9.0,Red,163
,,163
2.0,Green,163
4.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Yellow,163
5.0,LightPink,163
7.0,Brown,163
3.0,Purple,163
1.0,Orange,163
8.0,DarkGray,163
6.0,Blue,163
9.0,Red,163
2.0,Green,163
,,163
4.0,Yellow,163
5.0,LightPink,163
7.0,Brown,163
,,163
3.0,Purple,163
1.0,Orange,163
,,163
8.0,DarkGray,163
6.0,Blue,163
5.0,Red,163
7.0,Green,163
3.0,Yellow,163
,,163
9.0,LightPink,163
,,163
2.0,Brown,163
4.0,Purple,163
