dot_values,colour_values,participant
,Purple,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
,,141
6.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
,,141
4.0,Blue,141
1.0,Red,141
8.0,Green,141
,,141
6.0,Yellow,141
5.0,LightPink,141
7.0,Brown,141
3.0,Purple,141
1.0,Orange,141
8.0,DarkGray,141
6.0,Blue,141
9.0,Red,141
2.0,Green,141
,,141
4.0,Yellow,141
5.0,LightPink,141
7.0,Brown,141
3.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Blue,141
9.0,Red,141
2.0,Green,141
4.0,Purple,141
,,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Blue,141
1.0,Red,141
,,141
8.0,Green,141
6.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Blue,141
1.0,Red,141
8.0,Green,141
6.0,Purple,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Blue,141
9.0,Red,141
2.0,Green,141
4.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Purple,141
,,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
,,141
6.0,Purple,141
9.0,Orange,141
,,141
2.0,DarkGray,141
,,141
4.0,Yellow,141
5.0,LightPink,141
7.0,Brown,141
3.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Blue,141
1.0,Red,141
,,141
8.0,Green,141
6.0,Yellow,141
5.0,LightPink,141
7.0,Brown,141
,,141
3.0,Blue,141
1.0,Red,141
8.0,Green,141
6.0,Yellow,141
5.0,LightPink,141
7.0,Brown,141
3.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
4.0,Purple,141
1.0,Orange,141
8.0,DarkGray,141
6.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
,,141
6.0,Blue,141
9.0,Red,141
2.0,Green,141
4.0,Yellow,141
5.0,LightPink,141
7.0,Brown,141
3.0,Purple,141
9.0,Orange,141
,,141
2.0,DarkGray,141
4.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Blue,141
1.0,Red,141
8.0,Green,141
6.0,Purple,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Blue,141
1.0,Red,141
,,141
8.0,Green,141
6.0,Purple,141
9.0,Orange,141
,,141
2.0,DarkGray,141
4.0,Blue,141
1.0,Red,141
8.0,Green,141
6.0,Yellow,141
,,141
9.0,LightPink,141
2.0,Brown,141
4.0,Purple,141
,,141
1.0,Orange,141
8.0,DarkGray,141
6.0,Yellow,141
9.0,LightPink,141
,,141
2.0,Brown,141
4.0,Purple,141
1.0,Orange,141
8.0,DarkGray,141
,,141
6.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
4.0,Purple,141
,,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
4.0,Purple,141
1.0,Orange,141
8.0,DarkGray,141
6.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Purple,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Blue,141
9.0,Red,141
2.0,Green,141
4.0,Purple,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Blue,141
9.0,Red,141
2.0,Green,141
4.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Blue,141
5.0,Red,141
,,141
7.0,Green,141
3.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Blue,141
5.0,Red,141
,,141
7.0,Green,141
3.0,Purple,141
1.0,Orange,141
8.0,DarkGray,141
6.0,Yellow,141
,,141
5.0,LightPink,141
7.0,Brown,141
3.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Yellow,141
5.0,LightPink,141
,,141
7.0,Brown,141
3.0,Blue,141
1.0,Red,141
8.0,Green,141
6.0,Purple,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
4.0,Blue,141
,,141
1.0,Red,141
8.0,Green,141
6.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
4.0,Blue,141
,,141
5.0,Red,141
7.0,Green,141
3.0,Purple,141
1.0,Orange,141
8.0,DarkGray,141
6.0,Yellow,141
5.0,LightPink,141
7.0,Brown,141
3.0,Blue,141
9.0,Red,141
2.0,Green,141
,,141
4.0,Yellow,141
,,141
5.0,LightPink,141
7.0,Brown,141
3.0,Blue,141
,,141
9.0,Red,141
2.0,Green,141
4.0,Purple,141
1.0,Orange,141
8.0,DarkGray,141
6.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
4.0,Blue,141
1.0,Red,141
8.0,Green,141
6.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
,,141
4.0,Blue,141
1.0,Red,141
8.0,Green,141
6.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Yellow,141
5.0,LightPink,141
7.0,Brown,141
3.0,Blue,141
1.0,Red,141
8.0,Green,141
6.0,Purple,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Blue,141
9.0,Red,141
2.0,Green,141
4.0,Yellow,141
,,141
1.0,LightPink,141
8.0,Brown,141
6.0,Purple,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Blue,141
9.0,Red,141
2.0,Green,141
4.0,Yellow,141
5.0,LightPink,141
7.0,Brown,141
3.0,Purple,141
9.0,Orange,141
2.0,DarkGray,141
4.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
4.0,Purple,141
1.0,Orange,141
8.0,DarkGray,141
6.0,Yellow,141
9.0,LightPink,141
,,141
2.0,Brown,141
4.0,Purple,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Blue,141
9.0,Red,141
,,141
2.0,Green,141
4.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Blue,141
5.0,Red,141
,,141
7.0,Green,141
3.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Blue,141
5.0,Red,141
,,141
7.0,Green,141
3.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
4.0,Purple,141
,,141
1.0,Orange,141
8.0,DarkGray,141
6.0,Blue,141
5.0,Red,141
7.0,Green,141
,,141
3.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
4.0,Purple,141
5.0,Orange,141
7.0,DarkGray,141
3.0,Yellow,141
9.0,LightPink,141
2.0,Brown,141
4.0,Purple,141
,,141
5.0,Orange,141
,,141
7.0,DarkGray,141
3.0,Yellow,141
1.0,LightPink,141
8.0,Brown,141
6.0,Blue,141
5.0,Red,141
7.0,Green,141
3.0,Purple,141
1.0,Orange,141
8.0,DarkGray,141
