dot_values,colour_values,participant
,Purple,159
1.0,Orange,159
8.0,DarkGray,159
6.0,Yellow,159
9.0,LightPink,159
2.0,Brown,159
4.0,Purple,159
1.0,Orange,159
8.0,DarkGray,159
6.0,Yellow,159
9.0,LightPink,159
2.0,Brown,159
4.0,Blue,159
1.0,Red,159
8.0,Green,159
6.0,Purple,159
9.0,Orange,159
2.0,DarkGray,159
4.0,Yellow,159
,,159
5.0,LightPink,159
7.0,Brown,159
3.0,Blue,159
9.0,Red,159
2.0,Green,159
4.0,Yellow,159
,,159
1.0,LightPink,159
8.0,Brown,159
6.0,Purple,159
5.0,Orange,159
7.0,DarkGray,159
3.0,Blue,159
1.0,Red,159
8.0,Green,159
6.0,Purple,159
,,159
9.0,Orange,159
2.0,DarkGray,159
4.0,Blue,159
1.0,Red,159
8.0,Green,159
6.0,Yellow,159
9.0,LightPink,159
2.0,Brown,159
,,159
4.0,Purple,159
1.0,Orange,159
,,159
8.0,DarkGray,159
6.0,Yellow,159
9.0,LightPink,159
2.0,Brown,159
4.0,Blue,159
1.0,Red,159
8.0,Green,159
,,159
6.0,Purple,159
5.0,Orange,159
7.0,DarkGray,159
3.0,Blue,159
9.0,Red,159
2.0,Green,159
4.0,Purple,159
5.0,Orange,159
7.0,DarkGray,159
3.0,Blue,159
9.0,Red,159
2.0,Green,159
4.0,Purple,159
1.0,Orange,159
8.0,DarkGray,159
6.0,Blue,159
9.0,Red,159
,,159
2.0,Green,159
,,159
4.0,Yellow,159
1.0,LightPink,159
8.0,Brown,159
6.0,Blue,159
9.0,Red,159
2.0,Green,159
4.0,Purple,159
5.0,Orange,159
7.0,DarkGray,159
3.0,Yellow,159
,,159
1.0,LightPink,159
8.0,Brown,159
,,159
6.0,Blue,159
5.0,Red,159
7.0,Green,159
3.0,Purple,159
1.0,Orange,159
8.0,DarkGray,159
6.0,Yellow,159
,,159
9.0,LightPink,159
2.0,Brown,159
,,159
4.0,Purple,159
5.0,Orange,159
7.0,DarkGray,159
3.0,Yellow,159
,,159
9.0,LightPink,159
2.0,Brown,159
4.0,Blue,159
1.0,Red,159
8.0,Green,159
6.0,Purple,159
5.0,Orange,159
7.0,DarkGray,159
3.0,Blue,159
9.0,Red,159
2.0,Green,159
4.0,Yellow,159
5.0,LightPink,159
,,159
7.0,Brown,159
3.0,Purple,159
1.0,Orange,159
8.0,DarkGray,159
6.0,Blue,159
,,159
9.0,Red,159
2.0,Green,159
4.0,Purple,159
5.0,Orange,159
7.0,DarkGray,159
3.0,Yellow,159
9.0,LightPink,159
2.0,Brown,159
4.0,Blue,159
1.0,Red,159
8.0,Green,159
,,159
6.0,Purple,159
9.0,Orange,159
2.0,DarkGray,159
4.0,Yellow,159
5.0,LightPink,159
7.0,Brown,159
,,159
3.0,Blue,159
9.0,Red,159
2.0,Green,159
4.0,Yellow,159
,,159
5.0,LightPink,159
7.0,Brown,159
3.0,Blue,159
9.0,Red,159
2.0,Green,159
4.0,Purple,159
1.0,Orange,159
8.0,DarkGray,159
6.0,Blue,159
9.0,Red,159
2.0,Green,159
4.0,Purple,159
1.0,Orange,159
8.0,DarkGray,159
6.0,Yellow,159
9.0,LightPink,159
2.0,Brown,159
,,159
4.0,Purple,159
1.0,Orange,159
8.0,DarkGray,159
,,159
6.0,Blue,159
5.0,Red,159
7.0,Green,159
3.0,Purple,159
1.0,Orange,159
8.0,DarkGray,159
6.0,Yellow,159
5.0,LightPink,159
7.0,Brown,159
3.0,Purple,159
9.0,Orange,159
2.0,DarkGray,159
4.0,Yellow,159
1.0,LightPink,159
8.0,Brown,159
6.0,Blue,159
5.0,Red,159
7.0,Green,159
3.0,Yellow,159
1.0,LightPink,159
8.0,Brown,159
6.0,Blue,159
9.0,Red,159
2.0,Green,159
,,159
4.0,Yellow,159
5.0,LightPink,159
7.0,Brown,159
3.0,Blue,159
1.0,Red,159
8.0,Green,159
,,159
6.0,Yellow,159
