dot_values,colour_values,participant
,Purple,133
,,133
5.0,Orange,133
7.0,DarkGray,133
3.0,Blue,133
,,133
1.0,Red,133
8.0,Green,133
6.0,Yellow,133
5.0,LightPink,133
7.0,Brown,133
,,133
3.0,Purple,133
1.0,Orange,133
8.0,DarkGray,133
6.0,Blue,133
9.0,Red,133
2.0,Green,133
4.0,Purple,133
5.0,Orange,133
7.0,DarkGray,133
3.0,Blue,133
1.0,Red,133
8.0,Green,133
6.0,Purple,133
9.0,Orange,133
2.0,DarkGray,133
4.0,Yellow,133
1.0,LightPink,133
8.0,Brown,133
6.0,Purple,133
5.0,Orange,133
7.0,DarkGray,133
,,133
3.0,Yellow,133
,,133
1.0,LightPink,133
8.0,Brown,133
6.0,Purple,133
9.0,Orange,133
2.0,DarkGray,133
4.0,Blue,133
1.0,Red,133
8.0,Green,133
6.0,Purple,133
9.0,Orange,133
2.0,DarkGray,133
4.0,Blue,133
1.0,Red,133
8.0,Green,133
6.0,Purple,133
9.0,Orange,133
2.0,DarkGray,133
4.0,Blue,133
5.0,Red,133
7.0,Green,133
3.0,Yellow,133
9.0,LightPink,133
2.0,Brown,133
4.0,Purple,133
5.0,Orange,133
7.0,DarkGray,133
3.0,Blue,133
9.0,Red,133
2.0,Green,133
4.0,Yellow,133
1.0,LightPink,133
,,133
8.0,Brown,133
6.0,Blue,133
5.0,Red,133
7.0,Green,133
3.0,Purple,133
9.0,Orange,133
,,133
2.0,DarkGray,133
4.0,Yellow,133
,,133
1.0,LightPink,133
8.0,Brown,133
6.0,Blue,133
9.0,Red,133
2.0,Green,133
4.0,Purple,133
1.0,Orange,133
8.0,DarkGray,133
6.0,Yellow,133
5.0,LightPink,133
7.0,Brown,133
3.0,Purple,133
9.0,Orange,133
2.0,DarkGray,133
4.0,Yellow,133
1.0,LightPink,133
,,133
8.0,Brown,133
6.0,Blue,133
5.0,Red,133
7.0,Green,133
3.0,Yellow,133
1.0,LightPink,133
8.0,Brown,133
6.0,Blue,133
9.0,Red,133
2.0,Green,133
4.0,Yellow,133
,,133
1.0,LightPink,133
,,133
8.0,Brown,133
6.0,Blue,133
5.0,Red,133
7.0,Green,133
3.0,Purple,133
9.0,Orange,133
2.0,DarkGray,133
4.0,Yellow,133
1.0,LightPink,133
8.0,Brown,133
6.0,Blue,133
9.0,Red,133
2.0,Green,133
4.0,Yellow,133
1.0,LightPink,133
,,133
8.0,Brown,133
,,133
6.0,Purple,133
,,133
5.0,Orange,133
7.0,DarkGray,133
3.0,Yellow,133
1.0,LightPink,133
,,133
8.0,Brown,133
6.0,Blue,133
5.0,Red,133
7.0,Green,133
3.0,Yellow,133
1.0,LightPink,133
8.0,Brown,133
6.0,Purple,133
9.0,Orange,133
2.0,DarkGray,133
,,133
4.0,Blue,133
5.0,Red,133
7.0,Green,133
3.0,Yellow,133
1.0,LightPink,133
,,133
8.0,Brown,133
6.0,Blue,133
9.0,Red,133
2.0,Green,133
