dot_values,colour_values,participant
,Yellow,127
5.0,LightPink,127
7.0,Brown,127
,,127
3.0,Blue,127
9.0,Red,127
2.0,Green,127
4.0,Yellow,127
5.0,LightPink,127
7.0,Brown,127
3.0,Purple,127
1.0,Orange,127
8.0,DarkGray,127
6.0,Blue,127
5.0,Red,127
7.0,Green,127
3.0,Yellow,127
9.0,LightPink,127
2.0,Brown,127
4.0,Blue,127
5.0,Red,127
7.0,Green,127
,,127
3.0,Purple,127
1.0,Orange,127
,,127
8.0,DarkGray,127
6.0,Yellow,127
9.0,LightPink,127
2.0,Brown,127
4.0,Purple,127
1.0,Orange,127
8.0,DarkGray,127
6.0,Blue,127
5.0,Red,127
7.0,Green,127
3.0,Yellow,127
1.0,LightPink,127
8.0,Brown,127
6.0,Purple,127
5.0,Orange,127
7.0,DarkGray,127
3.0,Blue,127
9.0,Red,127
,,127
2.0,Green,127
,,127
4.0,Purple,127
1.0,Orange,127
8.0,DarkGray,127
6.0,Blue,127
5.0,Red,127
7.0,Green,127
3.0,Yellow,127
9.0,LightPink,127
2.0,Brown,127
,,127
4.0,Blue,127
,,127
1.0,Red,127
8.0,Green,127
,,127
6.0,Purple,127
9.0,Orange,127
2.0,DarkGray,127
4.0,Yellow,127
1.0,LightPink,127
8.0,Brown,127
6.0,Blue,127
9.0,Red,127
,,127
2.0,Green,127
,,127
4.0,Purple,127
5.0,Orange,127
,,127
7.0,DarkGray,127
3.0,Yellow,127
1.0,LightPink,127
8.0,Brown,127
6.0,Purple,127
9.0,Orange,127
2.0,DarkGray,127
4.0,Blue,127
1.0,Red,127
8.0,Green,127
6.0,Purple,127
,,127
5.0,Orange,127
7.0,DarkGray,127
3.0,Yellow,127
,,127
9.0,LightPink,127
2.0,Brown,127
4.0,Purple,127
1.0,Orange,127
8.0,DarkGray,127
6.0,Yellow,127
5.0,LightPink,127
7.0,Brown,127
3.0,Blue,127
9.0,Red,127
2.0,Green,127
4.0,Yellow,127
1.0,LightPink,127
8.0,Brown,127
6.0,Blue,127
