dot_values,colour_values,participant
,Purple,121
1.0,Orange,121
8.0,DarkGray,121
6.0,Yellow,121
5.0,LightPink,121
7.0,Brown,121
,,121
3.0,Blue,121
9.0,Red,121
2.0,Green,121
4.0,Yellow,121
5.0,LightPink,121
7.0,Brown,121
,,121
3.0,Purple,121
9.0,Orange,121
2.0,DarkGray,121
4.0,Yellow,121
,,121
1.0,LightPink,121
8.0,Brown,121
6.0,Purple,121
5.0,Orange,121
7.0,DarkGray,121
3.0,Yellow,121
1.0,LightPink,121
8.0,Brown,121
6.0,Blue,121
9.0,Red,121
2.0,Green,121
4.0,Yellow,121
,,121
5.0,LightPink,121
7.0,Brown,121
3.0,Blue,121
9.0,Red,121
2.0,Green,121
4.0,Purple,121
5.0,Orange,121
7.0,DarkGray,121
3.0,Yellow,121
9.0,LightPink,121
2.0,Brown,121
4.0,Blue,121
5.0,Red,121
7.0,Green,121
3.0,Purple,121
9.0,Orange,121
2.0,DarkGray,121
4.0,Blue,121
1.0,Red,121
8.0,Green,121
6.0,Purple,121
5.0,Orange,121
,,121
7.0,DarkGray,121
3.0,Yellow,121
1.0,LightPink,121
8.0,Brown,121
6.0,Blue,121
9.0,Red,121
2.0,Green,121
4.0,Purple,121
5.0,Orange,121
7.0,DarkGray,121
3.0,Blue,121
9.0,Red,121
,,121
2.0,Green,121
4.0,Purple,121
1.0,Orange,121
8.0,DarkGray,121
6.0,Blue,121
9.0,Red,121
2.0,Green,121
4.0,Purple,121
5.0,Orange,121
7.0,DarkGray,121
3.0,Blue,121
1.0,Red,121
8.0,Green,121
6.0,Yellow,121
9.0,LightPink,121
2.0,Brown,121
4.0,Purple,121
5.0,Orange,121
7.0,DarkGray,121
3.0,Blue,121
1.0,Red,121
,,121
8.0,Green,121
6.0,Yellow,121
5.0,LightPink,121
7.0,Brown,121
3.0,Blue,121
1.0,Red,121
8.0,Green,121
6.0,Purple,121
9.0,Orange,121
2.0,DarkGray,121
4.0,Yellow,121
1.0,LightPink,121
8.0,Brown,121
6.0,Blue,121
5.0,Red,121
,,121
