dot_values,colour_values,participant
,Yellow,147
1.0,LightPink,147
8.0,Brown,147
6.0,Purple,147
5.0,Orange,147
7.0,DarkGray,147
3.0,Blue,147
1.0,Red,147
8.0,Green,147
6.0,Purple,147
5.0,Orange,147
7.0,DarkGray,147
3.0,Blue,147
1.0,Red,147
8.0,Green,147
6.0,Yellow,147
5.0,LightPink,147
7.0,Brown,147
,,147
3.0,Purple,147
,,147
1.0,Orange,147
8.0,DarkGray,147
6.0,Blue,147
,,147
9.0,Red,147
2.0,Green,147
4.0,Purple,147
5.0,Orange,147
7.0,DarkGray,147
3.0,Yellow,147
1.0,LightPink,147
8.0,Brown,147
,,147
6.0,Blue,147
,,147
5.0,Red,147
7.0,Green,147
3.0,Purple,147
,,147
1.0,Orange,147
8.0,DarkGray,147
,,147
6.0,Blue,147
5.0,Red,147
7.0,Green,147
3.0,Purple,147
9.0,Orange,147
2.0,DarkGray,147
4.0,Blue,147
,,147
5.0,Red,147
7.0,Green,147
3.0,Purple,147
1.0,Orange,147
8.0,DarkGray,147
6.0,Yellow,147
9.0,LightPink,147
2.0,Brown,147
4.0,Blue,147
5.0,Red,147
7.0,Green,147
3.0,Purple,147
9.0,Orange,147
2.0,DarkGray,147
4.0,Yellow,147
5.0,LightPink,147
7.0,Brown,147
3.0,Purple,147
1.0,Orange,147
8.0,DarkGray,147
6.0,Yellow,147
5.0,LightPink,147
7.0,Brown,147
3.0,Blue,147
9.0,Red,147
,,147
2.0,Green,147
4.0,Yellow,147
1.0,LightPink,147
8.0,Brown,147
6.0,Purple,147
9.0,Orange,147
2.0,DarkGray,147
4.0,Yellow,147
5.0,LightPink,147
7.0,Brown,147
3.0,Blue,147
1.0,Red,147
8.0,Green,147
6.0,Purple,147
5.0,Orange,147
7.0,DarkGray,147
3.0,Yellow,147
1.0,LightPink,147
8.0,Brown,147
6.0,Purple,147
9.0,Orange,147
2.0,DarkGray,147
4.0,Blue,147
5.0,Red,147
7.0,Green,147
3.0,Purple,147
9.0,Orange,147
2.0,DarkGray,147
4.0,Yellow,147
5.0,LightPink,147
7.0,Brown,147
3.0,Blue,147
9.0,Red,147
2.0,Green,147
4.0,Purple,147
5.0,Orange,147
7.0,DarkGray,147
3.0,Blue,147
9.0,Red,147
2.0,Green,147
,,147
4.0,Purple,147
1.0,Orange,147
8.0,DarkGray,147
6.0,Blue,147
9.0,Red,147
2.0,Green,147
4.0,Yellow,147
5.0,LightPink,147
7.0,Brown,147
3.0,Blue,147
9.0,Red,147
2.0,Green,147
4.0,Purple,147
1.0,Orange,147
,,147
8.0,DarkGray,147
6.0,Yellow,147
5.0,LightPink,147
7.0,Brown,147
3.0,Purple,147
1.0,Orange,147
8.0,DarkGray,147
,,147
6.0,Blue,147
9.0,Red,147
2.0,Green,147
4.0,Yellow,147
1.0,LightPink,147
8.0,Brown,147
6.0,Blue,147
9.0,Red,147
2.0,Green,147
4.0,Yellow,147
,,147
5.0,LightPink,147
7.0,Brown,147
3.0,Purple,147
1.0,Orange,147
8.0,DarkGray,147
6.0,Blue,147
5.0,Red,147
,,147
7.0,Green,147
,,147
3.0,Purple,147
9.0,Orange,147
,,147
2.0,DarkGray,147
4.0,Yellow,147
1.0,LightPink,147
8.0,Brown,147
6.0,Purple,147
9.0,Orange,147
2.0,DarkGray,147
4.0,Yellow,147
1.0,LightPink,147
8.0,Brown,147
6.0,Blue,147
5.0,Red,147
7.0,Green,147
3.0,Yellow,147
1.0,LightPink,147
8.0,Brown,147
6.0,Blue,147
9.0,Red,147
2.0,Green,147
,,147
4.0,Yellow,147
1.0,LightPink,147
8.0,Brown,147
6.0,Purple,147
9.0,Orange,147
2.0,DarkGray,147
4.0,Yellow,147
5.0,LightPink,147
7.0,Brown,147
3.0,Blue,147
1.0,Red,147
8.0,Green,147
6.0,Yellow,147
5.0,LightPink,147
7.0,Brown,147
3.0,Purple,147
9.0,Orange,147
2.0,DarkGray,147
4.0,Yellow,147
,,147
1.0,LightPink,147
8.0,Brown,147
6.0,Blue,147
5.0,Red,147
,,147
7.0,Green,147
3.0,Yellow,147
1.0,LightPink,147
,,147
8.0,Brown,147
6.0,Blue,147
9.0,Red,147
2.0,Green,147
4.0,Yellow,147
5.0,LightPink,147
7.0,Brown,147
3.0,Purple,147
1.0,Orange,147
8.0,DarkGray,147
,,147
6.0,Blue,147
9.0,Red,147
2.0,Green,147
4.0,Yellow,147
,,147
5.0,LightPink,147
7.0,Brown,147
3.0,Purple,147
9.0,Orange,147
,,147
2.0,DarkGray,147
4.0,Blue,147
1.0,Red,147
,,147
8.0,Green,147
6.0,Purple,147
5.0,Orange,147
7.0,DarkGray,147
3.0,Blue,147
