dot_values,colour_values,participant
,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Purple,177
5.0,Orange,177
7.0,DarkGray,177
3.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
6.0,Purple,177
5.0,Orange,177
7.0,DarkGray,177
3.0,Blue,177
1.0,Red,177
,,177
8.0,Green,177
6.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
6.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
6.0,Blue,177
,,177
9.0,Red,177
2.0,Green,177
4.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
6.0,Purple,177
5.0,Orange,177
7.0,DarkGray,177
3.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
4.0,Blue,177
5.0,Red,177
7.0,Green,177
,,177
3.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
,,177
4.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
4.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
4.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Purple,177
5.0,Orange,177
7.0,DarkGray,177
3.0,Blue,177
9.0,Red,177
2.0,Green,177
4.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
6.0,Blue,177
9.0,Red,177
2.0,Green,177
,,177
4.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
4.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
4.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Yellow,177
,,177
9.0,LightPink,177
2.0,Brown,177
4.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
,,177
6.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
,,177
4.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Yellow,177
9.0,LightPink,177
,,177
2.0,Brown,177
4.0,Purple,177
,,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Blue,177
9.0,Red,177
2.0,Green,177
4.0,Yellow,177
5.0,LightPink,177
,,177
7.0,Brown,177
,,177
3.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Blue,177
9.0,Red,177
2.0,Green,177
,,177
4.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
4.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Purple,177
5.0,Orange,177
7.0,DarkGray,177
3.0,Blue,177
,,177
1.0,Red,177
8.0,Green,177
6.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
,,177
4.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Purple,177
5.0,Orange,177
7.0,DarkGray,177
3.0,Yellow,177
,,177
9.0,LightPink,177
2.0,Brown,177
4.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Blue,177
9.0,Red,177
2.0,Green,177
4.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
6.0,Blue,177
9.0,Red,177
2.0,Green,177
,,177
4.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Blue,177
1.0,Red,177
,,177
8.0,Green,177
6.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Blue,177
1.0,Red,177
8.0,Green,177
6.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
,,177
3.0,Blue,177
9.0,Red,177
2.0,Green,177
4.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Blue,177
5.0,Red,177
7.0,Green,177
,,177
3.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
6.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Blue,177
,,177
5.0,Red,177
7.0,Green,177
3.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
6.0,Blue,177
,,177
5.0,Red,177
7.0,Green,177
3.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
4.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Yellow,177
,,177
1.0,LightPink,177
8.0,Brown,177
6.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
6.0,Blue,177
9.0,Red,177
2.0,Green,177
4.0,Purple,177
,,177
5.0,Orange,177
7.0,DarkGray,177
,,177
3.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
4.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
4.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Yellow,177
9.0,LightPink,177
2.0,Brown,177
,,177
4.0,Purple,177
5.0,Orange,177
7.0,DarkGray,177
3.0,Yellow,177
1.0,LightPink,177
8.0,Brown,177
6.0,Purple,177
5.0,Orange,177
7.0,DarkGray,177
3.0,Blue,177
,,177
1.0,Red,177
8.0,Green,177
,,177
6.0,Yellow,177
9.0,LightPink,177
,,177
2.0,Brown,177
4.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Blue,177
9.0,Red,177
2.0,Green,177
4.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Yellow,177
9.0,LightPink,177
,,177
2.0,Brown,177
4.0,Purple,177
5.0,Orange,177
7.0,DarkGray,177
3.0,Blue,177
1.0,Red,177
,,177
8.0,Green,177
6.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
,,177
3.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Yellow,177
5.0,LightPink,177
7.0,Brown,177
3.0,Blue,177
1.0,Red,177
,,177
8.0,Green,177
6.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Blue,177
5.0,Red,177
,,177
7.0,Green,177
3.0,Purple,177
9.0,Orange,177
2.0,DarkGray,177
4.0,Blue,177
5.0,Red,177
7.0,Green,177
3.0,Purple,177
1.0,Orange,177
8.0,DarkGray,177
6.0,Blue,177
9.0,Red,177
2.0,Green,177
4.0,Purple,177
5.0,Orange,177
7.0,DarkGray,177
3.0,,177
