dot_values,colour_values,participant
,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Purple,150
,,150
1.0,Orange,150
8.0,DarkGray,150
6.0,Blue,150
9.0,Red,150
2.0,Green,150
,,150
4.0,Purple,150
1.0,Orange,150
,,150
8.0,DarkGray,150
6.0,Yellow,150
,,150
5.0,LightPink,150
7.0,Brown,150
3.0,Blue,150
9.0,Red,150
2.0,Green,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Blue,150
1.0,Red,150
,,150
8.0,Green,150
,,150
6.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
3.0,Blue,150
9.0,Red,150
2.0,Green,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Blue,150
9.0,Red,150
2.0,Green,150
4.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
,,150
3.0,Purple,150
1.0,Orange,150
,,150
8.0,DarkGray,150
6.0,Blue,150
,,150
9.0,Red,150
,,150
2.0,Green,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Yellow,150
1.0,LightPink,150
,,150
8.0,Brown,150
6.0,Blue,150
9.0,Red,150
2.0,Green,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Blue,150
,,150
1.0,Red,150
8.0,Green,150
6.0,Yellow,150
9.0,LightPink,150
,,150
2.0,Brown,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
3.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
3.0,Purple,150
,,150
1.0,Orange,150
8.0,DarkGray,150
6.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Purple,150
1.0,Orange,150
,,150
8.0,DarkGray,150
,,150
6.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Purple,150
1.0,Orange,150
,,150
8.0,DarkGray,150
,,150
6.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
3.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Blue,150
,,150
5.0,Red,150
7.0,Green,150
3.0,Purple,150
1.0,Orange,150
8.0,DarkGray,150
6.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
6.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
3.0,Purple,150
1.0,Orange,150
8.0,DarkGray,150
6.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Yellow,150
,,150
1.0,LightPink,150
8.0,Brown,150
6.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Purple,150
1.0,Orange,150
8.0,DarkGray,150
6.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
3.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Blue,150
,,150
1.0,Red,150
8.0,Green,150
6.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
,,150
4.0,Blue,150
5.0,Red,150
,,150
7.0,Green,150
3.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
6.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
6.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Blue,150
5.0,Red,150
7.0,Green,150
,,150
3.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
6.0,Purple,150
5.0,Orange,150
,,150
7.0,DarkGray,150
3.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
6.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Blue,150
,,150
1.0,Red,150
8.0,Green,150
6.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
3.0,Blue,150
1.0,Red,150
,,150
8.0,Green,150
6.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
3.0,Purple,150
1.0,Orange,150
8.0,DarkGray,150
6.0,Yellow,150
,,150
5.0,LightPink,150
7.0,Brown,150
3.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
6.0,Purple,150
,,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
6.0,Blue,150
9.0,Red,150
2.0,Green,150
4.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
3.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Yellow,150
5.0,LightPink,150
7.0,Brown,150
,,150
3.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Yellow,150
5.0,LightPink,150
,,150
7.0,Brown,150
3.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
6.0,Blue,150
9.0,Red,150
2.0,Green,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
6.0,Blue,150
,,150
9.0,Red,150
2.0,Green,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Blue,150
9.0,Red,150
2.0,Green,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Yellow,150
9.0,LightPink,150
,,150
2.0,Brown,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Purple,150
9.0,Orange,150
2.0,DarkGray,150
4.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Yellow,150
,,150
9.0,LightPink,150
2.0,Brown,150
4.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Blue,150
9.0,Red,150
2.0,Green,150
4.0,Yellow,150
1.0,LightPink,150
,,150
8.0,Brown,150
6.0,Purple,150
5.0,Orange,150
7.0,DarkGray,150
3.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
6.0,Blue,150
5.0,Red,150
7.0,Green,150
3.0,Yellow,150
1.0,LightPink,150
8.0,Brown,150
,,150
6.0,Blue,150
9.0,Red,150
2.0,Green,150
4.0,Purple,150
1.0,Orange,150
8.0,DarkGray,150
6.0,Yellow,150
,,150
9.0,LightPink,150
2.0,Brown,150
4.0,Purple,150
1.0,Orange,150
8.0,DarkGray,150
6.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Blue,150
,,150
1.0,Red,150
8.0,Green,150
6.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Purple,150
,,150
1.0,Orange,150
8.0,DarkGray,150
6.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
,,150
4.0,Blue,150
1.0,Red,150
8.0,Green,150
6.0,Yellow,150
9.0,LightPink,150
2.0,Brown,150
4.0,Purple,150
1.0,Orange,150
8.0,DarkGray,150
6.0,,150
