dot_values,colour_values,participant
,Yellow,130
1.0,LightPink,130
8.0,Brown,130
6.0,Purple,130
5.0,Orange,130
,,130
7.0,DarkGray,130
3.0,Yellow,130
9.0,LightPink,130
2.0,Brown,130
4.0,Purple,130
5.0,Orange,130
7.0,DarkGray,130
3.0,Yellow,130
9.0,LightPink,130
2.0,Brown,130
4.0,Purple,130
1.0,Orange,130
8.0,DarkGray,130
6.0,Blue,130
9.0,Red,130
2.0,Green,130
4.0,Purple,130
1.0,Orange,130
8.0,DarkGray,130
6.0,Blue,130
5.0,Red,130
,,130
7.0,Green,130
3.0,Yellow,130
1.0,LightPink,130
8.0,Brown,130
,,130
6.0,Blue,130
5.0,Red,130
7.0,Green,130
3.0,Yellow,130
1.0,LightPink,130
8.0,Brown,130
6.0,Blue,130
5.0,Red,130
7.0,Green,130
3.0,Purple,130
9.0,Orange,130
2.0,DarkGray,130
4.0,Blue,130
5.0,Red,130
7.0,Green,130
3.0,Yellow,130
1.0,LightPink,130
8.0,Brown,130
6.0,Purple,130
5.0,Orange,130
7.0,DarkGray,130
3.0,Yellow,130
1.0,LightPink,130
8.0,Brown,130
6.0,Blue,130
5.0,Red,130
7.0,Green,130
3.0,Purple,130
9.0,Orange,130
2.0,DarkGray,130
4.0,Blue,130
1.0,Red,130
8.0,Green,130
6.0,Purple,130
9.0,Orange,130
2.0,DarkGray,130
4.0,Yellow,130
1.0,LightPink,130
8.0,Brown,130
6.0,Purple,130
,,130
5.0,Orange,130
,,130
7.0,DarkGray,130
3.0,Yellow,130
9.0,LightPink,130
2.0,Brown,130
,,130
4.0,Purple,130
5.0,Orange,130
7.0,DarkGray,130
3.0,Yellow,130
,,130
1.0,LightPink,130
8.0,Brown,130
6.0,Purple,130
5.0,Orange,130
7.0,DarkGray,130
3.0,Blue,130
9.0,Red,130
2.0,Green,130
4.0,Purple,130
1.0,Orange,130
,,130
8.0,DarkGray,130
6.0,Blue,130
9.0,Red,130
2.0,Green,130
4.0,Purple,130
1.0,Orange,130
8.0,DarkGray,130
6.0,Blue,130
9.0,Red,130
2.0,Green,130
4.0,Purple,130
,,130
